Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
P0ABL8	reviewed	Heme exporter protein B (Cytochrome c-type biogenesis protein CcmB)	ccmB yejV b2200 JW2188	Escherichia coli (strain K12)	220	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; heme transmembrane transporter activity [GO:0015232]; cytochrome c biosynthetic process [GO:1903607]; cytochrome complex assembly [GO:0017004]; heme import across plasma membrane [GO:1904334]	cytochrome c biosynthetic process [GO:1903607]; cytochrome complex assembly [GO:0017004]; heme import across plasma membrane [GO:1904334]	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]	heme transmembrane transporter activity [GO:0015232]	GO:0005886; GO:0015232; GO:0017004; GO:0043190; GO:1903607; GO:1904334
P0ABW5	reviewed	Uncharacterized fimbrial-like protein SfmA (Type-1A pilin)	sfmA b0530 JW0519	Escherichia coli (strain K12)	180	pilus [GO:0009289]; cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]	cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]	pilus [GO:0009289]		GO:0007155; GO:0009289; GO:0043709
P0ACB7	reviewed	Protein HemY	hemY b3802 JW3774	Escherichia coli (strain K12)	398	plasma membrane [GO:0005886]; heme metabolic process [GO:0042168]; porphyrin-containing compound biosynthetic process [GO:0006779]	heme metabolic process [GO:0042168]; porphyrin-containing compound biosynthetic process [GO:0006779]	plasma membrane [GO:0005886]		GO:0005886; GO:0006779; GO:0042168
P0ACI0	reviewed	Right origin-binding protein	rob b4396 JW4359	Escherichia coli (strain K12)	289	cytosol [GO:0005829]; bacterial-type RNA polymerase holo enzyme binding [GO:0001108]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]	cytosol [GO:0005829]	bacterial-type RNA polymerase holo enzyme binding [GO:0001108]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]	GO:0001108; GO:0003700; GO:0005829; GO:0006355; GO:0043565
P0ACI6	reviewed	Regulatory protein AsnC	asnC b3743 JW3721	Escherichia coli (strain K12)	152	DNA-binding transcription factor activity [GO:0003700]; identical protein binding [GO:0042802]; sequence-specific DNA binding [GO:0043565]; negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]; response to amino acid [GO:0043200]	negative regulation of DNA-templated transcription [GO:0045892]; positive regulation of DNA-templated transcription [GO:0045893]; response to amino acid [GO:0043200]		DNA-binding transcription factor activity [GO:0003700]; identical protein binding [GO:0042802]; sequence-specific DNA binding [GO:0043565]	GO:0003700; GO:0042802; GO:0043200; GO:0043565; GO:0045892; GO:0045893
P0ACK5	reviewed	Deoxyribose operon repressor	deoR nucR b0840 JW0824	Escherichia coli (strain K12)	252	cis-regulatory region sequence-specific DNA binding [GO:0000987]; ligand-modulated transcription factor activity [GO:0098531]; negative regulation of DNA-templated transcription initiation [GO:2000143]; regulation of DNA-templated transcription [GO:0006355]	negative regulation of DNA-templated transcription initiation [GO:2000143]; regulation of DNA-templated transcription [GO:0006355]		cis-regulatory region sequence-specific DNA binding [GO:0000987]; ligand-modulated transcription factor activity [GO:0098531]	GO:0000987; GO:0006355; GO:0098531; GO:2000143
P0ACN7	reviewed	HTH-type transcriptional repressor CytR	cytR b3934 JW3905	Escherichia coli (strain K12)	341	cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; negative regulation of DNA-templated transcription [GO:0045892]; regulation of DNA-templated transcription [GO:0006355]	negative regulation of DNA-templated transcription [GO:0045892]; regulation of DNA-templated transcription [GO:0006355]	cytosol [GO:0005829]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0003677; GO:0003700; GO:0005829; GO:0006355; GO:0045892
P0ACR2	reviewed	HTH-type transcriptional regulator PunR	punR ydhB b1659 JW1651	Escherichia coli (strain K12)	310	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0003700; GO:0006355
P0ACZ2	reviewed	Low molecular weight protein-tyrosine-phosphatase Etp (EC 3.1.3.48)	etp yccY b0982 JW5132	Escherichia coli (strain K12)	148	protein tyrosine phosphatase activity [GO:0004725]			protein tyrosine phosphatase activity [GO:0004725]	GO:0004725
P0ADH5	reviewed	Type 1 fimbriae regulatory protein FimB	fimB b4312 JW4275	Escherichia coli (strain K12)	200	Holliday junction resolvase complex [GO:0048476]; DNA binding [GO:0003677]; sequence-specific DNA binding [GO:0043565]; tyrosine-based site-specific recombinase activity [GO:0009037]; chromosome segregation [GO:0007059]; DNA damage response [GO:0006974]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; resolution of DNA recombination intermediates [GO:0071139]	chromosome segregation [GO:0007059]; DNA damage response [GO:0006974]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; resolution of DNA recombination intermediates [GO:0071139]	Holliday junction resolvase complex [GO:0048476]	DNA binding [GO:0003677]; sequence-specific DNA binding [GO:0043565]; tyrosine-based site-specific recombinase activity [GO:0009037]	GO:0003677; GO:0006310; GO:0006974; GO:0007059; GO:0009037; GO:0015074; GO:0043565; GO:0048476; GO:0071139
P0ADH7	reviewed	Type 1 fimbriae regulatory protein FimE	fimE b4313 JW4276	Escherichia coli (strain K12)	198	Holliday junction resolvase complex [GO:0048476]; DNA binding [GO:0003677]; sequence-specific DNA binding [GO:0043565]; tyrosine-based site-specific recombinase activity [GO:0009037]; chromosome segregation [GO:0007059]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; resolution of DNA recombination intermediates [GO:0071139]	chromosome segregation [GO:0007059]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; resolution of DNA recombination intermediates [GO:0071139]	Holliday junction resolvase complex [GO:0048476]	DNA binding [GO:0003677]; sequence-specific DNA binding [GO:0043565]; tyrosine-based site-specific recombinase activity [GO:0009037]	GO:0003677; GO:0006310; GO:0007059; GO:0009037; GO:0015074; GO:0043565; GO:0048476; GO:0071139
P0ADT5	reviewed	Putative acid--amine ligase YgiC (EC 6.3.1.-)	ygiC b3038 JW3006	Escherichia coli (strain K12)	386	ATP binding [GO:0005524]; ligase activity [GO:0016874]; metal ion binding [GO:0046872]			ATP binding [GO:0005524]; ligase activity [GO:0016874]; metal ion binding [GO:0046872]	GO:0005524; GO:0016874; GO:0046872
P0ADX9	reviewed	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.171) (16S rRNA m2G966 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase)	rsmD yhhF b3465 JW3430	Escherichia coli (strain K12)	198	16S rRNA (guanine(966)-N(2))-methyltransferase activity [GO:0052913]; nucleic acid binding [GO:0003676]; rRNA base methylation [GO:0070475]	rRNA base methylation [GO:0070475]		16S rRNA (guanine(966)-N(2))-methyltransferase activity [GO:0052913]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0052913; GO:0070475
P0AE45	reviewed	Polyamine export protein	paeA ytfL b4218 JW4177	Escherichia coli (strain K12)	447	plasma membrane [GO:0005886]; flavin adenine dinucleotide binding [GO:0050660]		plasma membrane [GO:0005886]	flavin adenine dinucleotide binding [GO:0050660]	GO:0005886; GO:0050660
P0AE56	reviewed	Bacterioferritin-associated ferredoxin (Bfd)	bfd yheA b3337 JW3299	Escherichia coli (strain K12)	64	2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]			2 iron, 2 sulfur cluster binding [GO:0051537]; metal ion binding [GO:0046872]	GO:0046872; GO:0051537
P0AE60	reviewed	Cell division activator CedA	cedA ydjP b1731 JW1720	Escherichia coli (strain K12)	80	double-stranded DNA binding [GO:0003690]; cell division [GO:0051301]; regulation of cell division [GO:0051302]	cell division [GO:0051301]; regulation of cell division [GO:0051302]		double-stranded DNA binding [GO:0003690]	GO:0003690; GO:0051301; GO:0051302
P0AE95	reviewed	Curli production assembly/transport component CsgE	csgE b1039 JW1022	Escherichia coli (strain K12)	129	cell outer membrane [GO:0009279]; curli secretion complex [GO:0062155]; identical protein binding [GO:0042802]; curli assembly [GO:0098775]; protein secretion by the type VIII secretion system [GO:0098777]; protein transmembrane transport [GO:0071806]; single-species biofilm formation [GO:0044010]	curli assembly [GO:0098775]; protein secretion by the type VIII secretion system [GO:0098777]; protein transmembrane transport [GO:0071806]; single-species biofilm formation [GO:0044010]	cell outer membrane [GO:0009279]; curli secretion complex [GO:0062155]	identical protein binding [GO:0042802]	GO:0009279; GO:0042802; GO:0044010; GO:0062155; GO:0071806; GO:0098775; GO:0098777
P0AE98	reviewed	Curli production assembly/transport component CsgF	csgF b1038 JW1021	Escherichia coli (strain K12)	138	cell outer membrane [GO:0009279]; curli secretion complex [GO:0062155]; identical protein binding [GO:0042802]; curli assembly [GO:0098775]; protein secretion by the type VIII secretion system [GO:0098777]	curli assembly [GO:0098775]; protein secretion by the type VIII secretion system [GO:0098777]	cell outer membrane [GO:0009279]; curli secretion complex [GO:0062155]	identical protein binding [GO:0042802]	GO:0009279; GO:0042802; GO:0062155; GO:0098775; GO:0098777
P0AEL6	reviewed	Ferric enterobactin-binding periplasmic protein FepB	fepB b0592 JW0584	Escherichia coli (strain K12)	318	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]; DNA damage response [GO:0006974]; ferric-enterobactin import into cell [GO:0015685]; iron import into cell [GO:0033212]	DNA damage response [GO:0006974]; ferric-enterobactin import into cell [GO:0015685]; iron import into cell [GO:0033212]	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]		GO:0006974; GO:0015685; GO:0016020; GO:0030288; GO:0033212; GO:0055052
P0AEW1	reviewed	Hydrogenase-4 component E (EC 1.-.-.-)	hyfE b2485 JW2470	Escherichia coli (strain K12)	216	formate dehydrogenase complex [GO:0009326]; membrane [GO:0016020]; plasma membrane [GO:0005886]; oxidoreductase activity [GO:0016491]; anaerobic electron transport chain [GO:0019645]; anaerobic respiration [GO:0009061]; formate oxidation [GO:0015944]; glucose catabolic process [GO:0006007]	anaerobic electron transport chain [GO:0019645]; anaerobic respiration [GO:0009061]; formate oxidation [GO:0015944]; glucose catabolic process [GO:0006007]	formate dehydrogenase complex [GO:0009326]; membrane [GO:0016020]; plasma membrane [GO:0005886]	oxidoreductase activity [GO:0016491]	GO:0005886; GO:0006007; GO:0009061; GO:0009326; GO:0015944; GO:0016020; GO:0016491; GO:0019645
P0AEX3	reviewed	Alpha-ketoglutarate permease	kgtP witA b2587 JW2571	Escherichia coli (strain K12)	432	plasma membrane [GO:0005886]; solute:monoatomic cation symporter activity [GO:0015294]		plasma membrane [GO:0005886]	solute:monoatomic cation symporter activity [GO:0015294]	GO:0005886; GO:0015294
P0AF08	reviewed	Iron-sulfur cluster carrier protein	mrp b2113 JW2100	Escherichia coli (strain K12)	369	cytosol [GO:0005829]; 4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent FeS chaperone activity [GO:0140663]; metal ion binding [GO:0046872]; iron-sulfur cluster assembly [GO:0016226]	iron-sulfur cluster assembly [GO:0016226]	cytosol [GO:0005829]	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent FeS chaperone activity [GO:0140663]; metal ion binding [GO:0046872]	GO:0005524; GO:0005829; GO:0016226; GO:0016887; GO:0046872; GO:0051539; GO:0140663
P0AF10	reviewed	Mannitol operon repressor (Mannitol repressor protein)	mtlR b3601 JW3575	Escherichia coli (strain K12)	195	negative regulation of DNA-templated transcription [GO:0045892]	negative regulation of DNA-templated transcription [GO:0045892]			GO:0045892
P0AFA5	reviewed	Bacteriophage adsorption protein B (Bacteriophage N4 adsorption protein B)	nfrB b0569 JW0558	Escherichia coli (strain K12)	745	plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]; ATP hydrolysis activity [GO:0016887]; cyclic-di-GMP binding [GO:0035438]; glycosyltransferase activity [GO:0016757]; protein secretion by the type II secretion system [GO:0015628]	protein secretion by the type II secretion system [GO:0015628]	plasma membrane [GO:0005886]; type II protein secretion system complex [GO:0015627]	ATP hydrolysis activity [GO:0016887]; cyclic-di-GMP binding [GO:0035438]; glycosyltransferase activity [GO:0016757]	GO:0005886; GO:0015627; GO:0015628; GO:0016757; GO:0016887; GO:0035438
P0AFK0	reviewed	Metalloprotease PmbA (EC 3.4.-.-) (Protein TldE)	pmbA tldE b4235 JW4194	Escherichia coli (strain K12)	450	cytoplasm [GO:0005737]; cytosol [GO:0005829]; peptidase complex [GO:1905368]; metallopeptidase activity [GO:0008237]; protein processing [GO:0016485]	protein processing [GO:0016485]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; peptidase complex [GO:1905368]	metallopeptidase activity [GO:0008237]	GO:0005737; GO:0005829; GO:0008237; GO:0016485; GO:1905368
P0AGG8	reviewed	Metalloprotease TldD (EC 3.4.-.-)	tldD yhdO b3244 JW3213	Escherichia coli (strain K12)	481	cytosol [GO:0005829]; peptidase complex [GO:1905368]; iron ion binding [GO:0005506]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]; protein processing [GO:0016485]	protein processing [GO:0016485]	cytosol [GO:0005829]; peptidase complex [GO:1905368]	iron ion binding [GO:0005506]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]	GO:0005506; GO:0005829; GO:0008237; GO:0008270; GO:0016485; GO:1905368
P0AGK4	reviewed	RNA-binding protein YhbY	yhbY b3180 JW3147	Escherichia coli (strain K12)	97	cytosol [GO:0005829]; preribosome binding [GO:1990275]; RNA binding [GO:0003723]; ribosomal large subunit assembly [GO:0000027]; ribosomal small subunit assembly [GO:0000028]; rRNA 5'-end processing [GO:0000967]	ribosomal large subunit assembly [GO:0000027]; ribosomal small subunit assembly [GO:0000028]; rRNA 5'-end processing [GO:0000967]	cytosol [GO:0005829]	preribosome binding [GO:1990275]; RNA binding [GO:0003723]	GO:0000027; GO:0000028; GO:0000967; GO:0003723; GO:0005829; GO:1990275
P0C8K0	reviewed	D-tagatose-1,6-bisphosphate aldolase subunit KbaZ	kbaZ agaZ yhaX b3132 JW3101	Escherichia coli (strain K12)	426	catalytic complex [GO:1902494]; plasma membrane [GO:0005886]; enzyme activator activity [GO:0008047]; carbohydrate metabolic process [GO:0005975]; D-tagatose 6-phosphate catabolic process [GO:2001059]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	carbohydrate metabolic process [GO:0005975]; D-tagatose 6-phosphate catabolic process [GO:2001059]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	catalytic complex [GO:1902494]; plasma membrane [GO:0005886]	enzyme activator activity [GO:0008047]	GO:0005886; GO:0005975; GO:0008047; GO:0009401; GO:1902494; GO:2001059
P0CK95	reviewed	Putative lipoprotein AcfD homolog	yghJ b4466 JW5925 ECK2968	Escherichia coli (strain K12)	1520	plasma membrane [GO:0005886]; transmembrane transporter binding [GO:0044325]		plasma membrane [GO:0005886]	transmembrane transporter binding [GO:0044325]	GO:0005886; GO:0044325
P0DP89	reviewed	Putative acetolactate synthase isozyme 2 large subunit (AHAS-II) (ALS-II) (Acetohydroxy-acid synthase II large subunit)	ilvG b4488 b3767	Escherichia coli (strain K12)	327	magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]		magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]	GO:0000287; GO:0009097; GO:0009099; GO:0030976
P10423	reviewed	Alkaline phosphatase isozyme conversion protein (EC 3.4.11.-)	iap b2753 JW2723	Escherichia coli (strain K12)	345	outer membrane-bounded periplasmic space [GO:0030288]; aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]; metalloexopeptidase activity [GO:0008235]; post-translational protein modification [GO:0043687]; proteolysis [GO:0006508]	post-translational protein modification [GO:0043687]; proteolysis [GO:0006508]	outer membrane-bounded periplasmic space [GO:0030288]	aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]; metalloexopeptidase activity [GO:0008235]	GO:0004177; GO:0006508; GO:0008235; GO:0030288; GO:0043687; GO:0046872
P10805	reviewed	Porin thermoregulatory protein EnvY	envY b0566 JW0555	Escherichia coli (strain K12)	253	membrane [GO:0016020]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; response to temperature stimulus [GO:0009266]	response to temperature stimulus [GO:0009266]	membrane [GO:0016020]	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]	GO:0003700; GO:0009266; GO:0016020; GO:0043565
P11989	reviewed	Cryptic beta-glucoside bgl operon antiterminator	bglG bglC b3723 JW3701	Escherichia coli (strain K12)	278	RNA binding [GO:0003723]; positive regulation of DNA-templated transcription [GO:0045893]	positive regulation of DNA-templated transcription [GO:0045893]		RNA binding [GO:0003723]	GO:0003723; GO:0045893
P12999	reviewed	Malonyl-[acyl-carrier protein] O-methyltransferase (Malonyl-ACP O-methyltransferase) (EC 2.1.1.197) (Biotin synthesis protein BioC)	bioC b0777 JW0760	Escherichia coli (strain K12)	251	carboxyl-O-methyltransferase activity [GO:0010340]; malonyl-CoA methyltransferase activity [GO:0102130]; methyltransferase activity [GO:0008168]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; biotin biosynthetic process [GO:0009102]; methylation [GO:0032259]	biotin biosynthetic process [GO:0009102]; methylation [GO:0032259]		carboxyl-O-methyltransferase activity [GO:0010340]; malonyl-CoA methyltransferase activity [GO:0102130]; methyltransferase activity [GO:0008168]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]	GO:0008168; GO:0008757; GO:0009102; GO:0010340; GO:0032259; GO:0102130
P17583	reviewed	Cyanate transport protein CynX	cynX b0341 JW0332	Escherichia coli (strain K12)	384	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; cyanate catabolic process [GO:0009440]	cyanate catabolic process [GO:0009440]	plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0009440; GO:0022857
P19769	reviewed	Putative transposase InsK for insertion sequence element IS150	insK dinS b3558 JW3528	Escherichia coli (strain K12)	283	DNA binding [GO:0003677]; DNA damage response [GO:0006974]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; transposition [GO:0032196]	DNA damage response [GO:0006974]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; transposition [GO:0032196]		DNA binding [GO:0003677]	GO:0003677; GO:0006310; GO:0006974; GO:0015074; GO:0032196
P20605	reviewed	Probable protein adenylyltransferase Fic (EC 2.7.7.108) (Cell filamentation protein Fic)	fic b3361 JW3324	Escherichia coli (strain K12)	200	AMPylase activity [GO:0070733]; ATP binding [GO:0005524]; regulation of cell division [GO:0051302]	regulation of cell division [GO:0051302]		AMPylase activity [GO:0070733]; ATP binding [GO:0005524]	GO:0005524; GO:0051302; GO:0070733
P21420	reviewed	Putative outer membrane porin protein NmpC	nmpC phmA b0553	Escherichia coli (strain K12)	365	cell outer membrane [GO:0009279]; pore complex [GO:0046930]; porin activity [GO:0015288]; monoatomic ion transmembrane transport [GO:0034220]	monoatomic ion transmembrane transport [GO:0034220]	cell outer membrane [GO:0009279]; pore complex [GO:0046930]	porin activity [GO:0015288]	GO:0009279; GO:0015288; GO:0034220; GO:0046930
P23839	reviewed	Endoribonuclease YicC (EC 3.1.26.-)	yicC orfX b3644 JW3619	Escherichia coli (strain K12)	287	cytosol [GO:0005829]; RNA endonuclease activity, producing 5'-phosphomonoesters [GO:0016891]; RNA catabolic process [GO:0006401]	RNA catabolic process [GO:0006401]	cytosol [GO:0005829]	RNA endonuclease activity, producing 5'-phosphomonoesters [GO:0016891]	GO:0005829; GO:0006401; GO:0016891
P24174	reviewed	Mannose-1-phosphate guanylyltransferase (EC 2.7.7.13) (GDP-mannose pyrophosphorylase) (GMP) (GMPP)	manC cpsB rfbM b2049 JW2034	Escherichia coli (strain K12)	478	GTP binding [GO:0005525]; mannose-1-phosphate guanylyltransferase (GTP) activity [GO:0004475]; colanic acid biosynthetic process [GO:0009242]; GDP-mannose biosynthetic process [GO:0009298]; hyperosmotic response [GO:0006972]; lipopolysaccharide biosynthetic process [GO:0009103]	colanic acid biosynthetic process [GO:0009242]; GDP-mannose biosynthetic process [GO:0009298]; hyperosmotic response [GO:0006972]; lipopolysaccharide biosynthetic process [GO:0009103]		GTP binding [GO:0005525]; mannose-1-phosphate guanylyltransferase (GTP) activity [GO:0004475]	GO:0004475; GO:0005525; GO:0006972; GO:0009103; GO:0009242; GO:0009298
P24175	reviewed	Phosphomannomutase (PMM) (EC 5.4.2.8)	manB cpsG rfbL b2048 JW2033	Escherichia coli (strain K12)	456	magnesium ion binding [GO:0000287]; phosphomannomutase activity [GO:0004615]; GDP-mannose biosynthetic process [GO:0009298]; lipopolysaccharide biosynthetic process [GO:0009103]	GDP-mannose biosynthetic process [GO:0009298]; lipopolysaccharide biosynthetic process [GO:0009103]		magnesium ion binding [GO:0000287]; phosphomannomutase activity [GO:0004615]	GO:0000287; GO:0004615; GO:0009103; GO:0009298
P25549	reviewed	Putative sulfatase AslA (EC 3.1.6.-)	aslA atsA b3801 JW3773	Escherichia coli (strain K12)	551	periplasmic space [GO:0042597]; arylsulfatase activity [GO:0004065]; metal ion binding [GO:0046872]		periplasmic space [GO:0042597]	arylsulfatase activity [GO:0004065]; metal ion binding [GO:0046872]	GO:0004065; GO:0042597; GO:0046872
P25741	reviewed	Lipopolysaccharide core heptose(I) kinase WaaP (EC 2.7.1.235)	waaP rfaP b3630 JW3605	Escherichia coli (strain K12)	265	ATP binding [GO:0005524]; kinase activity [GO:0016301]; carbohydrate phosphorylation [GO:0046835]; lipopolysaccharide core region biosynthetic process [GO:0009244]	carbohydrate phosphorylation [GO:0046835]; lipopolysaccharide core region biosynthetic process [GO:0009244]		ATP binding [GO:0005524]; kinase activity [GO:0016301]	GO:0005524; GO:0009244; GO:0016301; GO:0046835
P25748	reviewed	HTH-type transcriptional regulator GalS (Mgl repressor and galactose ultrainduction factor)	galS b2151 JW2138	Escherichia coli (strain K12)	346	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0003677; GO:0003700; GO:0006355
P27126	reviewed	Lipopolysaccharide core biosynthesis protein WaaS	waaS rfaS b3629 JW3604	Escherichia coli (strain K12)	311	plasma membrane [GO:0005886]; lipopolysaccharide core region biosynthetic process [GO:0009244]	lipopolysaccharide core region biosynthetic process [GO:0009244]	plasma membrane [GO:0005886]		GO:0005886; GO:0009244
P30128	reviewed	Transcription elongation factor GreB (Transcript cleavage factor GreB)	greB b3406 JW3369	Escherichia coli (strain K12)	158	DNA binding [GO:0003677]; RNA polymerase binding [GO:0070063]; transcription elongation factor activity [GO:0003711]; DNA-templated transcription elongation [GO:0006354]; DNA-templated transcription initiation [GO:0006352]; regulation of DNA-templated transcription elongation [GO:0032784]	DNA-templated transcription elongation [GO:0006354]; DNA-templated transcription initiation [GO:0006352]; regulation of DNA-templated transcription elongation [GO:0032784]		DNA binding [GO:0003677]; RNA polymerase binding [GO:0070063]; transcription elongation factor activity [GO:0003711]	GO:0003677; GO:0003711; GO:0006352; GO:0006354; GO:0032784; GO:0070063
P30130	reviewed	Outer membrane usher protein FimD	fimD b4317 JW5780	Escherichia coli (strain K12)	878	cell outer membrane [GO:0009279]; fimbrial usher porin activity [GO:0015473]; pilus assembly [GO:0009297]	pilus assembly [GO:0009297]	cell outer membrane [GO:0009279]	fimbrial usher porin activity [GO:0015473]	GO:0009279; GO:0009297; GO:0015473
P30235	reviewed	Pseudouridine kinase (EC 2.7.1.83)	psuK pscK yeiC b2166 JW2153	Escherichia coli (strain K12)	313	ATP binding [GO:0005524]; pseudouridine kinase activity [GO:0050225]			ATP binding [GO:0005524]; pseudouridine kinase activity [GO:0050225]	GO:0005524; GO:0050225
P31442	reviewed	Multidrug resistance protein D	emrD yicQ b3673 JW5634	Escherichia coli (strain K12)	394	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; xenobiotic transmembrane transporter activity [GO:0042910]; xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]	xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]	plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]; xenobiotic transmembrane transporter activity [GO:0042910]	GO:0005886; GO:0022857; GO:0042910; GO:1990961
P31802	reviewed	Nitrate/nitrite response regulator protein NarP	narP b2193 JW2181	Escherichia coli (strain K12)	215	ATP binding [GO:0005524]; DNA binding [GO:0003677]; nitrate assimilation [GO:0042128]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	nitrate assimilation [GO:0042128]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]		ATP binding [GO:0005524]; DNA binding [GO:0003677]	GO:0000160; GO:0003677; GO:0005524; GO:0006355; GO:0042128
P31825	reviewed	tRNA1(Val) (adenine(37)-N6)-methyltransferase (EC 2.1.1.223) (tRNA m6A37 methyltransferase)	yfiC b2575 JW2559	Escherichia coli (strain K12)	245	cytoplasm [GO:0005737]; nucleic acid binding [GO:0003676]; tRNA (adenine-N6)-methyltransferase activity [GO:0016430]; tRNA methylation [GO:0030488]	tRNA methylation [GO:0030488]	cytoplasm [GO:0005737]	nucleic acid binding [GO:0003676]; tRNA (adenine-N6)-methyltransferase activity [GO:0016430]	GO:0003676; GO:0005737; GO:0016430; GO:0030488
P33014	reviewed	Putative sulfur carrier protein TsuB (Thiosulfate uptake protein B)	tsuB yeeD b2012 JW1994	Escherichia coli (strain K12)	75					
P33021	reviewed	Putative nucleoside permease NupX	nupX yeiJ b2161 JW2148	Escherichia coli (strain K12)	416	plasma membrane [GO:0005886]; nucleoside transmembrane transporter activity [GO:0005337]; symporter activity [GO:0015293]; nucleoside transmembrane transport [GO:1901642]	nucleoside transmembrane transport [GO:1901642]	plasma membrane [GO:0005886]	nucleoside transmembrane transporter activity [GO:0005337]; symporter activity [GO:0015293]	GO:0005337; GO:0005886; GO:0015293; GO:1901642
P33024	reviewed	Putative pseudouridine transporter	psuT pscT yeiM b2164 JW2151	Escherichia coli (strain K12)	416	plasma membrane [GO:0005886]; nucleoside transmembrane transporter activity [GO:0005337]; symporter activity [GO:0015293]; nucleoside transmembrane transport [GO:1901642]	nucleoside transmembrane transport [GO:1901642]	plasma membrane [GO:0005886]	nucleoside transmembrane transporter activity [GO:0005337]; symporter activity [GO:0015293]	GO:0005337; GO:0005886; GO:0015293; GO:1901642
