Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
A0AB38R4R4	unreviewed	Urea ABC transporter ATP-binding subunit UrtE	urtE IMI45_08535	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	233	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]; L-amino acid transport [GO:0015807]	L-amino acid transport [GO:0015807]		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005524; GO:0015658; GO:0015807; GO:0016887
A0AB38R4R6	unreviewed	Uncharacterized protein	IMI45_20190	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	147					
A0AB38R4R8	unreviewed	Cobalt ECF transporter T component CbiQ	cbiQ IMI45_08475	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	269	ATP-binding cassette (ABC) transporter complex [GO:0043190]; cobalt ion transport [GO:0006824]	cobalt ion transport [GO:0006824]	ATP-binding cassette (ABC) transporter complex [GO:0043190]		GO:0006824; GO:0043190
A0AB38R4R9	unreviewed	Methionine gamma-lyase family protein	IMI45_06805	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	422					
A0AB38R4S1	unreviewed	Alpha-L-glutamate ligase	IMI45_06725	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	315	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribosomal S6-glutamic acid ligase activity [GO:0018169]; SOS response [GO:0009432]	SOS response [GO:0009432]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribosomal S6-glutamic acid ligase activity [GO:0018169]	GO:0005524; GO:0005737; GO:0009432; GO:0018169; GO:0046872
A0AB38R4S3	unreviewed	Uncharacterized protein	IMI45_20355	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	86					
A0AB38R4S4	unreviewed	DUF4274 domain-containing protein	IMI45_07880	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	151					
A0AB38R4S5	unreviewed	Insulinase family protein	IMI45_06920	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	412	metal ion binding [GO:0046872]			metal ion binding [GO:0046872]	GO:0046872
A0AB38R4S8	unreviewed	Amidohydrolase	IMI45_08645	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	384	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]			hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]	GO:0016810
A0AB38R4T1	unreviewed	TIGR04053 family radical SAM/SPASM domain-containing protein	IMI45_07990	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	390	4 iron, 4 sulfur cluster binding [GO:0051539]; catalytic activity [GO:0003824]; metal ion binding [GO:0046872]			4 iron, 4 sulfur cluster binding [GO:0051539]; catalytic activity [GO:0003824]; metal ion binding [GO:0046872]	GO:0003824; GO:0046872; GO:0051539
A0AB38R4T3	unreviewed	Heptaprenyl diphosphate synthase component 1	IMI45_12695	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	264	menaquinone biosynthetic process [GO:0009234]	menaquinone biosynthetic process [GO:0009234]			GO:0009234
A0AB38R4T4	unreviewed	MerR family transcriptional regulator	IMI45_06810	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	134	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]			DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700
A0AB38R4T5	unreviewed	GNAT family N-acetyltransferase	IMI45_08585	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	159	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]			acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]	GO:0016747
A0AB38R4T6	unreviewed	Cytochrome c biogenesis protein CcdC	IMI45_07015	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	160	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R4T8	unreviewed	Uncharacterized protein	IMI45_06975	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	304					
A0AB38R4T9	unreviewed	Primase C-terminal domain-containing protein	IMI45_20120	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	492					
A0AB38R4U2	unreviewed	YqxA family protein	IMI45_14110	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	113	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R4U3	unreviewed	ABC transporter ATP-binding protein	IMI45_08670	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	335	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]	peptide transport [GO:0015833]	plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0015833; GO:0016887
A0AB38R4U4	unreviewed	DUF4242 domain-containing protein	IMI45_08075	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	177					
A0AB38R4U5	unreviewed	Uncharacterized protein	IMI45_06900	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	61					
A0AB38R4U6	unreviewed	Aquaporin family protein	IMI45_07100	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	274	plasma membrane [GO:0005886]; glycerol channel activity [GO:0015254]		plasma membrane [GO:0005886]	glycerol channel activity [GO:0015254]	GO:0005886; GO:0015254
A0AB38R4U8	unreviewed	Zinc-finger domain-containing protein	IMI45_07075	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	72	zinc ion binding [GO:0008270]			zinc ion binding [GO:0008270]	GO:0008270
A0AB38R4V0	unreviewed	Uncharacterized protein	IMI45_20195	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	125					
A0AB38R4V2	unreviewed	Aldehyde dehydrogenase family protein	IMI45_08830	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	477	lactaldehyde dehydrogenase (NAD+) activity [GO:0008911]			lactaldehyde dehydrogenase (NAD+) activity [GO:0008911]	GO:0008911
A0AB38R4V3	unreviewed	dUTP diphosphatase	IMI45_15145	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	163					
A0AB38R4V4	unreviewed	ATP-binding cassette domain-containing protein	IMI45_06990	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	584	plasma membrane [GO:0005886]; ABC-type oligopeptide transporter activity [GO:0015421]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		plasma membrane [GO:0005886]	ABC-type oligopeptide transporter activity [GO:0015421]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0015421; GO:0016887
A0AB38R4V5	unreviewed	ABC transporter ATP-binding protein	IMI45_08170	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	299	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887
A0AB38R4V7	unreviewed	ABC transporter ATP-binding protein	IMI45_07225	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	266	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; iron ion transport [GO:0006826]	iron ion transport [GO:0006826]	plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0006826; GO:0016887
A0AB38R4W0	unreviewed	Chemotaxis protein	IMI45_07155	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	463	plasma membrane [GO:0005886]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	chemotaxis [GO:0006935]; signal transduction [GO:0007165]	plasma membrane [GO:0005886]		GO:0005886; GO:0006935; GO:0007165
A0AB38R4W4	unreviewed	Bile acid:sodium symporter family protein	IMI45_08910	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	319	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R4W6	unreviewed	DUF5082 domain-containing protein	IMI45_07315	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	103					
A0AB38R4W7	unreviewed	Uncharacterized protein	IMI45_08245	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	196					
A0AB38R4W8	unreviewed	DUF2564 family protein	IMI45_07080	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	86					
A0AB38R4W9	unreviewed	MerR family transcriptional regulator	IMI45_08855	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	99	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]			DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700
A0AB38R4X0	unreviewed	DUF4263 domain-containing protein	IMI45_07280	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	381					
A0AB38R4X1	unreviewed	Transposase	IMI45_08985	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	81					
A0AB38R4X2	unreviewed	LacI family DNA-binding transcriptional regulator	IMI45_08325	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	332	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]			DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0003700
A0AB38R4X3	unreviewed	EamA family transporter	IMI45_17795	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	99	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R4X5	unreviewed	Acryloyl-CoA reductase (EC 1.3.1.95)	IMI45_07405	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	330	acryloyl-CoA reductase (NADPH) activity [GO:0043957]			acryloyl-CoA reductase (NADPH) activity [GO:0043957]	GO:0043957
A0AB38R4X6	unreviewed	Diguanylate cyclase	IMI45_08935	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	614	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R4X7	unreviewed	Uncharacterized protein	IMI45_07190	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	82					
A0AB38R4X8	unreviewed	DUF5082 domain-containing protein	IMI45_07380	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	104					
A0AB38R4Y1	unreviewed	Amino acid ABC transporter permease	IMI45_08415	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	217	ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]	amino acid transport [GO:0006865]	ATP-binding cassette (ABC) transporter complex [GO:0043190]	transmembrane transporter activity [GO:0022857]	GO:0006865; GO:0022857; GO:0043190
A0AB38R4Y3	unreviewed	ATP-dependent Clp protease ATP-binding subunit	IMI45_19025	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	811	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptidase activity [GO:0008233]; cellular response to heat [GO:0034605]; proteolysis [GO:0006508]	cellular response to heat [GO:0034605]; proteolysis [GO:0006508]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptidase activity [GO:0008233]	GO:0005524; GO:0005737; GO:0006508; GO:0008233; GO:0016887; GO:0034605
A0AB38R4Y4	unreviewed	Transposase	IMI45_07290	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	67					
A0AB38R4Y7	unreviewed	Response regulator transcription factor	IMI45_07470	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	211	DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]		DNA binding [GO:0003677]	GO:0000160; GO:0003677; GO:0006355
A0AB38R4Y9	unreviewed	Cobalt-precorrin 5A hydrolase	IMI45_09150	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	357	hydrolase activity [GO:0016787]; cobalamin biosynthetic process [GO:0009236]	cobalamin biosynthetic process [GO:0009236]		hydrolase activity [GO:0016787]	GO:0009236; GO:0016787
A0AB38R4Z0	unreviewed	Urea ABC transporter permease subunit UrtB	urtB IMI45_08520	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	299	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]	amino acid transport [GO:0006865]	plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0006865; GO:0022857
A0AB38R4Z1	unreviewed	Sigma-70 family RNA polymerase sigma factor	IMI45_19810	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	191	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	DNA-templated transcription initiation [GO:0006352]		DNA binding [GO:0003677]; sigma factor activity [GO:0016987]	GO:0003677; GO:0006352; GO:0016987
A0AB38R4Z3	unreviewed	Carbon monoxide dehydrogenase subunit G	IMI45_07580	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	151					
A0AB38R4Z7	unreviewed	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.-)	IMI45_07555	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	421	cytoplasm [GO:0005737]; acetyltransferase activity [GO:0016407]; lipoic acid binding [GO:0031405]		cytoplasm [GO:0005737]	acetyltransferase activity [GO:0016407]; lipoic acid binding [GO:0031405]	GO:0005737; GO:0016407; GO:0031405
A0AB38R503	unreviewed	DUF4183 domain-containing protein	IMI45_09265	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	127					
A0AB38R504	unreviewed	DJ-1/PfpI family protein	IMI45_07675	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	184					
A0AB38R505	unreviewed	LysR family transcriptional regulator	IMI45_19930	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	290	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]			DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0003700
A0AB38R506	unreviewed	Glycogen biosynthesis protein GlgD	IMI45_09180	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	49					
A0AB38R509	unreviewed	DUF5082 family protein	IMI45_07645	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	126					
A0AB38R511	unreviewed	Hydrogenase formation protein HypD	hypD IMI45_09350	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	369	4 iron, 4 sulfur cluster binding [GO:0051539]; carbon monoxide binding [GO:0070025]; iron ion binding [GO:0005506]; protein maturation [GO:0051604]	protein maturation [GO:0051604]		4 iron, 4 sulfur cluster binding [GO:0051539]; carbon monoxide binding [GO:0070025]; iron ion binding [GO:0005506]	GO:0005506; GO:0051539; GO:0051604; GO:0070025
A0AB38R513	unreviewed	Xylose ABC transporter ATP-binding protein	IMI45_08720	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	506	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; monosaccharide transmembrane transport [GO:0015749]	monosaccharide transmembrane transport [GO:0015749]	plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0015749; GO:0016887
A0AB38R515	unreviewed	Toxin	IMI45_09290	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	235	extracellular region [GO:0005576]; metallopeptidase activity [GO:0008237]		extracellular region [GO:0005576]	metallopeptidase activity [GO:0008237]	GO:0005576; GO:0008237
A0AB38R517	unreviewed	AraC family transcriptional regulator	IMI45_07560	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	255	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; phosphorelay signal transduction system [GO:0000160]	phosphorelay signal transduction system [GO:0000160]		DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]	GO:0000160; GO:0003700; GO:0043565
A0AB38R519	unreviewed	ABC transporter ATP-binding protein	IMI45_07750	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	368	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; carbohydrate transport [GO:0008643]	carbohydrate transport [GO:0008643]	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]	ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0008643; GO:0016887; GO:0055052; GO:0140359
A0AB38R520	unreviewed	Hemolysin III family protein	IMI45_09375	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	205	endomembrane system [GO:0012505]; membrane [GO:0016020]; metal ion binding [GO:0046872]; pore-forming activity [GO:0140911]		endomembrane system [GO:0012505]; membrane [GO:0016020]	metal ion binding [GO:0046872]; pore-forming activity [GO:0140911]	GO:0012505; GO:0016020; GO:0046872; GO:0140911
A0AB38R522	unreviewed	Methyl-accepting chemotaxis protein	IMI45_08810	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	571	plasma membrane [GO:0005886]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	chemotaxis [GO:0006935]; signal transduction [GO:0007165]	plasma membrane [GO:0005886]	transmembrane signaling receptor activity [GO:0004888]	GO:0004888; GO:0005886; GO:0006935; GO:0007165
A0AB38R523	unreviewed	Multidrug efflux SMR transporter	IMI45_07775	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	126	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]		plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0022857
A0AB38R526	unreviewed	Polyamine ABC transporter substrate-binding protein	IMI45_19595	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	367	outer membrane-bounded periplasmic space [GO:0030288]; thiamine binding [GO:0030975]; thiamine pyrophosphate binding [GO:0030976]; thiamine transport [GO:0015888]	thiamine transport [GO:0015888]	outer membrane-bounded periplasmic space [GO:0030288]	thiamine binding [GO:0030975]; thiamine pyrophosphate binding [GO:0030976]	GO:0015888; GO:0030288; GO:0030975; GO:0030976
A0AB38R527	unreviewed	Serine hydrolase	IMI45_07650	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	572	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0AB38R529	unreviewed	DUF5082 domain-containing protein	IMI45_07895	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	101					
A0AB38R530	unreviewed	NHL repeat-containing protein	IMI45_09520	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	366					
A0AB38R531	unreviewed	YkoP-like domain-containing protein	IMI45_08890	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	191					
A0AB38R532	unreviewed	GrpB family protein	IMI45_09460	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	165					
A0AB38R534	unreviewed	IDEAL domain-containing protein	IMI45_07825	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	105					
A0AB38R535	unreviewed	Hydantoinase/oxoprolinase family protein	IMI45_19670	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	519	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0AB38R541	unreviewed	HXXEE domain-containing protein	IMI45_07995	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	193	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R542	unreviewed	YjbQ family protein	IMI45_08970	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	133					
A0AB38R543	unreviewed	GntP family permease	IMI45_00190	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	421	plasma membrane [GO:0005886]; gluconate transmembrane transporter activity [GO:0015128]		plasma membrane [GO:0005886]	gluconate transmembrane transporter activity [GO:0015128]	GO:0005886; GO:0015128
A0AB38R546	unreviewed	Polyhydroxyalkanoate synthesis regulator	IMI45_09550	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	97					
A0AB38R548	unreviewed	Sugar ABC transporter permease	IMI45_07755	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	308	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
A0AB38R552	unreviewed	Helix-turn-helix transcriptional regulator	IMI45_08080	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	149	DNA binding [GO:0003677]			DNA binding [GO:0003677]	GO:0003677
A0AB38R553	unreviewed	Cysteine hydrolase	IMI45_09045	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	183	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0AB38R554	unreviewed	YdiK family protein	IMI45_01405	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	60	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R556	unreviewed	DUF1572 family protein	IMI45_08055	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	171					
A0AB38R557	unreviewed	Uncharacterized protein	IMI45_07835	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	114					
A0AB38R559	unreviewed	ABC transporter permease	IMI45_08175	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	265	plasma membrane [GO:0005886]; ABC-type transporter activity [GO:0140359]		plasma membrane [GO:0005886]	ABC-type transporter activity [GO:0140359]	GO:0005886; GO:0140359
A0AB38R560	unreviewed	Transporter substrate-binding protein	IMI45_20045	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	774	ATP binding [GO:0005524]; sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]		ATP binding [GO:0005524]; sequence-specific DNA binding [GO:0043565]	GO:0005524; GO:0006355; GO:0043565
A0AB38R565	unreviewed	YdbC family protein	IMI45_08140	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	178					
A0AB38R566	unreviewed	Uncharacterized protein	IMI45_08250	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	159					
A0AB38R567	unreviewed	DUF3147 family protein	IMI45_02200	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	115	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R571	unreviewed	S-layer homology domain-containing protein	IMI45_20315	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	381					
A0AB38R575	unreviewed	Formate/nitrite transporter family protein	IMI45_08225	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	277	plasma membrane [GO:0005886]; formate transmembrane transporter activity [GO:0015499]		plasma membrane [GO:0005886]	formate transmembrane transporter activity [GO:0015499]	GO:0005886; GO:0015499
A0AB38R576	unreviewed	ATP-grasp domain-containing protein	IMI45_08060	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	390	ATP binding [GO:0005524]; ligase activity [GO:0016874]; metal ion binding [GO:0046872]			ATP binding [GO:0005524]; ligase activity [GO:0016874]; metal ion binding [GO:0046872]	GO:0005524; GO:0016874; GO:0046872
A0AB38R577	unreviewed	Zinc metallopeptidase	IMI45_03185	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	228	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R578	unreviewed	Sugar phosphate isomerase/epimerase	IMI45_08330	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	269	isomerase activity [GO:0016853]			isomerase activity [GO:0016853]	GO:0016853
A0AB38R579	unreviewed	DUF3906 family protein	IMI45_02445	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	73					
A0AB38R583	unreviewed	Hydrogenase nickel incorporation protein HypB	hypB IMI45_09335	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	219	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; nickel cation binding [GO:0016151]; zinc ion binding [GO:0008270]; protein maturation [GO:0051604]	protein maturation [GO:0051604]		GTP binding [GO:0005525]; GTPase activity [GO:0003924]; nickel cation binding [GO:0016151]; zinc ion binding [GO:0008270]	GO:0003924; GO:0005525; GO:0008270; GO:0016151; GO:0051604
A0AB38R584	unreviewed	Uncharacterized protein	IMI45_20080	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	50					
A0AB38R585	unreviewed	IclR family transcriptional regulator	IMI45_08305	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	252	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; negative regulation of DNA-templated transcription [GO:0045892]	negative regulation of DNA-templated transcription [GO:0045892]		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0045892
A0AB38R587	unreviewed	Permease	IMI45_08150	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	465	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R588	unreviewed	Iron-sulfur cluster repair di-iron protein	ric IMI45_04270	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	237	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]		cytoplasm [GO:0005737]	metal ion binding [GO:0046872]	GO:0005737; GO:0046872
A0AB38R589	unreviewed	Helix-turn-helix domain-containing protein	IMI45_03715	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	300					
A0AB38R591	unreviewed	OsmC family protein	IMI45_09415	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	141					
A0AB38R592	unreviewed	DNA methylase N-4/N-6 domain-containing protein	IMI45_20155	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	300					
A0AB38R593	unreviewed	Urea ABC transporter permease subunit UrtC	urtC IMI45_08525	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	357	plasma membrane [GO:0005886]; branched-chain amino acid transmembrane transporter activity [GO:0015658]		plasma membrane [GO:0005886]	branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005886; GO:0015658
A0AB38R594	unreviewed	Uncharacterized protein	IMI45_08230	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	106	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0AB38R595	unreviewed	DUF871 domain-containing protein	IMI45_08385	Parageobacillus thermoglucosidasius (Geobacillus thermoglucosidasius)	356					
