Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
M0GMM1	unreviewed	Dehydrogenase, putative	C456_11899	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	332	nucleotide binding [GO:0000166]			nucleotide binding [GO:0000166]	GO:0000166
M0GMM3	unreviewed	PHP domain-containing protein	C456_11694	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	227	5'-3' DNA exonuclease activity [GO:0035312]; 5'-3' RNA exonuclease activity [GO:0004534]			5'-3' DNA exonuclease activity [GO:0035312]; 5'-3' RNA exonuclease activity [GO:0004534]	GO:0004534; GO:0035312
M0GMM6	unreviewed	Metal transporter family GufA protein	C456_11924	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	265	membrane [GO:0016020]; zinc ion transmembrane transporter activity [GO:0005385]		membrane [GO:0016020]	zinc ion transmembrane transporter activity [GO:0005385]	GO:0005385; GO:0016020
M0GMN3	unreviewed	1,4-dihydroxy-2-naphthoate octaprenyltransferase	C456_11949	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	62	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GMN4	unreviewed	Metallo-beta-lactamase superfamily protein	C456_11744	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	224					
M0GMN9	unreviewed	Small CPxCG-related zinc finger protein	C456_11974	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	56					
M0GMP0	unreviewed	Type IV pilus biogenesis complex ATPase subunit	C456_11769	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	553	ATP hydrolysis activity [GO:0016887]			ATP hydrolysis activity [GO:0016887]	GO:0016887
M0GMP4	unreviewed	Short-chain family oxidoreductase	C456_11794	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	256	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]			oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]	GO:0016616
M0GMP8	unreviewed	Uncharacterized protein	C456_11819	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	274					
M0GMQ2	unreviewed	S1 motif domain-containing protein	C456_11844	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	633	nucleic acid binding [GO:0003676]			nucleic acid binding [GO:0003676]	GO:0003676
M0GMQ6	unreviewed	NADH dehydrogenase-like complex subunit N	C456_11999	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	506	membrane [GO:0016020]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; ATP synthesis coupled electron transport [GO:0042773]	ATP synthesis coupled electron transport [GO:0042773]	membrane [GO:0016020]	NADH dehydrogenase (ubiquinone) activity [GO:0008137]	GO:0008137; GO:0016020; GO:0042773
M0GMR4	unreviewed	Uncharacterized protein	C456_11894	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	109	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GMR5	unreviewed	NADH dehydrogenase subunit J (EC 1.6.5.3)	C456_12024	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	86	membrane [GO:0016020]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]		membrane [GO:0016020]	NADH dehydrogenase (ubiquinone) activity [GO:0008137]	GO:0008137; GO:0016020
M0GMR9	unreviewed	Uncharacterized protein	C456_11919	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	94					
M0GMS0	unreviewed	NADH dehydrogenase-like complex subunit A	C456_12049	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	138	NADH dehydrogenase complex [GO:0030964]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]		NADH dehydrogenase complex [GO:0030964]	NADH dehydrogenase (ubiquinone) activity [GO:0008137]	GO:0008137; GO:0030964
M0GMS6	unreviewed	Cobyrinic acid ac-diamide synthase	C456_11944	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	378					
M0GMT0	unreviewed	Multidrug resistance protein	C456_11969	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	437	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]		membrane [GO:0016020]	transmembrane transporter activity [GO:0022857]	GO:0016020; GO:0022857
M0GMT1	unreviewed	NADH-quinone oxidoreductase chain c/d	C456_12099	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	149	NAD binding [GO:0051287]; oxidoreductase activity, acting on NAD(P)H [GO:0016651]; quinone binding [GO:0048038]			NAD binding [GO:0051287]; oxidoreductase activity, acting on NAD(P)H [GO:0016651]; quinone binding [GO:0048038]	GO:0016651; GO:0048038; GO:0051287
M0GMT5	unreviewed	Methanol dehydrogenase regulatory protein	C456_10659	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	338	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887
M0GMT8	unreviewed	Small CPxCG-related zinc finger protein	C456_10684	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	65					
M0GMU1	unreviewed	Mut/nudix family protein	C456_10709	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	192	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
M0GMU5	unreviewed	Tat (Twin-arginine translocation) pathway signal sequence domain-containing protein	C456_10734	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	432					
M0GMU7	unreviewed	Uncharacterized protein	C456_11994	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	126					
M0GMV0	unreviewed	Oxidoreductase	C456_10759	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	324	cytosol [GO:0005829]; oxidoreductase activity [GO:0016491]		cytosol [GO:0005829]	oxidoreductase activity [GO:0016491]	GO:0005829; GO:0016491
M0GMV3	unreviewed	Cold shock protein	C456_10784	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	64	cytoplasm [GO:0005737]; nucleic acid binding [GO:0003676]		cytoplasm [GO:0005737]	nucleic acid binding [GO:0003676]	GO:0003676; GO:0005737
M0GMV5	unreviewed	Uncharacterized protein	C456_10809	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	45	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GMW1	unreviewed	NADH dehydrogenase-like complex subunit J2	C456_12019	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	122	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GMW3	unreviewed	Chemotaxis protein CheF2	C456_10859	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	337	chemotaxis [GO:0006935]	chemotaxis [GO:0006935]			GO:0006935
M0GMW9	unreviewed	Fla cluster protein FlaF	C456_10884	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	145	structural molecule activity [GO:0005198]; archaeal or bacterial-type flagellum-dependent cell motility [GO:0097588]	archaeal or bacterial-type flagellum-dependent cell motility [GO:0097588]		structural molecule activity [GO:0005198]	GO:0005198; GO:0097588
M0GMX2	unreviewed	ArsR family transcriptional regulator	C456_10909	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	112					
M0GMX3	unreviewed	Transducer protein Htr39	C456_12094	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	982	plasma membrane [GO:0005886]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	chemotaxis [GO:0006935]; signal transduction [GO:0007165]	plasma membrane [GO:0005886]		GO:0005886; GO:0006935; GO:0007165
M0GMX6	unreviewed	Fla cluster protein FlaD1	C456_10934	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	176	archaeal-type flagellum [GO:0097589]; archaeal or bacterial-type flagellum-dependent cell motility [GO:0097588]	archaeal or bacterial-type flagellum-dependent cell motility [GO:0097588]	archaeal-type flagellum [GO:0097589]		GO:0097588; GO:0097589
M0GMY0	unreviewed	UspA domain-containing protein	C456_10959	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	145					
M0GMY1	unreviewed	Uncharacterized protein	C456_10654	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	307	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GMY6	unreviewed	SnoaL-like polyketide cyclase	C456_10679	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	148	polyketide metabolic process [GO:0030638]	polyketide metabolic process [GO:0030638]			GO:0030638
M0GMY8	unreviewed	UspA domain-containing protein	C456_11009	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	105					
M0GMZ0	unreviewed	DUF1918 domain-containing protein	C456_10704	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	69					
M0GMZ3	unreviewed	Uncharacterized protein	C456_11034	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	147					
M0GMZ4	unreviewed	Cytochrome C biogenesis protein	C456_10729	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	230	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GMZ7	unreviewed	CinA N-terminal domain-containing protein	C456_11059	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	230					
M0GMZ9	unreviewed	DUF2975 domain-containing protein	C456_10754	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	164	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GN01	unreviewed	UDP-glucose 4-epimerase	C456_11084	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	315					
M0GN03	unreviewed	Cryptochrome/photolyase-related protein Phr3	C456_10779	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	498	lyase activity [GO:0016829]			lyase activity [GO:0016829]	GO:0016829
M0GN07	unreviewed	Mechanosensitive ion channel	C456_10804	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	431	plasma membrane [GO:0005886]; mechanosensitive monoatomic ion channel activity [GO:0008381]		plasma membrane [GO:0005886]	mechanosensitive monoatomic ion channel activity [GO:0008381]	GO:0005886; GO:0008381
M0GN10	unreviewed	Purine-binding chemotaxis protein CheW	C456_10829	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	148	cytosol [GO:0005829]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	chemotaxis [GO:0006935]; signal transduction [GO:0007165]	cytosol [GO:0005829]		GO:0005829; GO:0006935; GO:0007165
M0GN14	unreviewed	Flagellin	C456_11159	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	330	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GN15	unreviewed	Uncharacterized protein	C456_10854	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	120	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GN19	unreviewed	Fla cluster protein FlaG	C456_10879	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	149	membrane [GO:0016020]; structural molecule activity [GO:0005198]; archaeal or bacterial-type flagellum-dependent cell motility [GO:0097588]	archaeal or bacterial-type flagellum-dependent cell motility [GO:0097588]	membrane [GO:0016020]	structural molecule activity [GO:0005198]	GO:0005198; GO:0016020; GO:0097588
M0GN23	unreviewed	CDP-diacylglycerol--serine O-phosphatidyltransferase	C456_11209	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	215	membrane [GO:0016020]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; phospholipid biosynthetic process [GO:0008654]	phospholipid biosynthetic process [GO:0008654]	membrane [GO:0016020]	phosphotransferase activity, for other substituted phosphate groups [GO:0016780]	GO:0008654; GO:0016020; GO:0016780
M0GN30	unreviewed	Acyl-CoA dehydrogenase	C456_10954	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	380	acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]			acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]	GO:0003995; GO:0050660
M0GN34	unreviewed	Putative branched-chain amino acids ABC transporter permease	C456_10979	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	374	plasma membrane [GO:0005886]; branched-chain amino acid transmembrane transporter activity [GO:0015658]		plasma membrane [GO:0005886]	branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005886; GO:0015658
M0GN37	unreviewed	Betaine aldehyde dehydrogenase	C456_11004	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	508	aldehyde dehydrogenase (NAD+) activity [GO:0004029]			aldehyde dehydrogenase (NAD+) activity [GO:0004029]	GO:0004029
M0GN42	unreviewed	Membrane protein NosY	C456_11029	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	385	response to desiccation [GO:0009269]	response to desiccation [GO:0009269]			GO:0009269
M0GN46	unreviewed	LPXTG cell wall anchor domain-containing protein	C456_11054	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	37	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GN54	unreviewed	Glycosyl transferase family protein	C456_11104	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	353	glycosyltransferase activity [GO:0016757]			glycosyltransferase activity [GO:0016757]	GO:0016757
M0GN59	unreviewed	Peroxiredoxin-like protein	C456_11129	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	166	antioxidant activity [GO:0016209]; oxidoreductase activity [GO:0016491]			antioxidant activity [GO:0016209]; oxidoreductase activity [GO:0016491]	GO:0016209; GO:0016491
M0GN61	unreviewed	Uncharacterized protein	C456_11154	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	211	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GN65	unreviewed	Small CPxCG-related zinc finger protein	C456_11179	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	70					
M0GN68	unreviewed	Halocyanin	C456_11204	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	148	membrane [GO:0016020]; periplasmic space [GO:0042597]; copper ion binding [GO:0005507]; electron transfer activity [GO:0009055]		membrane [GO:0016020]; periplasmic space [GO:0042597]	copper ion binding [GO:0005507]; electron transfer activity [GO:0009055]	GO:0005507; GO:0009055; GO:0016020; GO:0042597
M0GN72	unreviewed	Farnesyl-diphosphate farnesyltransferase	C456_11229	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	175	squalene synthase [NAD(P)H] activity [GO:0051996]; farnesyl diphosphate metabolic process [GO:0045338]	farnesyl diphosphate metabolic process [GO:0045338]		squalene synthase [NAD(P)H] activity [GO:0051996]	GO:0045338; GO:0051996
M0GNH5	unreviewed	Uncharacterized protein	C456_12683	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	53	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GNI4	unreviewed	Uncharacterized protein	C456_12708	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	129	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GNI9	unreviewed	DUF7313 domain-containing protein	C456_12733	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	147	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GNJ8	unreviewed	Uncharacterized protein	C456_12758	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	47	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GNK2	unreviewed	Uncharacterized protein	C456_12783	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	240					
M0GNK6	unreviewed	DUF420 domain-containing protein	C456_12808	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	213	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GNL8	unreviewed	Chaperone	C456_12858	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	199	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GNN0	unreviewed	Uncharacterized protein	C456_12908	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	53					
M0GNN5	unreviewed	DUF7123 domain-containing protein	C456_12933	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	89					
M0GNS3	unreviewed	Putative CAAX amino terminal protease family protein	C456_13008	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	348	membrane [GO:0016020]; endopeptidase activity [GO:0004175]; CAAX-box protein maturation [GO:0080120]; proteolysis [GO:0006508]	CAAX-box protein maturation [GO:0080120]; proteolysis [GO:0006508]	membrane [GO:0016020]	endopeptidase activity [GO:0004175]	GO:0004175; GO:0006508; GO:0016020; GO:0080120
M0GNS7	unreviewed	Cationic amino acid transporter	C456_13033	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	439	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]		plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0022857
M0GNT3	unreviewed	Glycosyl transferase family protein	C456_13058	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	300	transferase activity [GO:0016740]			transferase activity [GO:0016740]	GO:0016740
M0GNT7	unreviewed	TRAM domain-containing protein	C456_13083	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	134					
M0GNU0	unreviewed	Luciferase	C456_13108	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	260	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]			oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]	GO:0016705
M0GNU5	unreviewed	Uncharacterized protein	C456_13133	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	68	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GNU9	unreviewed	CopG family transcriptional regulator	C456_13158	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	181	regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]			GO:0006355
M0GNV3	unreviewed	EthD domain-containing protein	C456_13183	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	227	oxidoreductase activity [GO:0016491]			oxidoreductase activity [GO:0016491]	GO:0016491
M0GNW0	unreviewed	ChsH2 rubredoxin-like zinc ribbon domain-containing protein	C456_13233	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	522	acyltransferase activity [GO:0016746]; isoprenoid biosynthetic process [GO:0008299]	isoprenoid biosynthetic process [GO:0008299]		acyltransferase activity [GO:0016746]	GO:0008299; GO:0016746
M0GNW4	unreviewed	Methylmalonyl-CoA epimerase	C456_13258	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	174	methylmalonyl-CoA epimerase activity [GO:0004493]; L-methylmalonyl-CoA metabolic process [GO:0046491]	L-methylmalonyl-CoA metabolic process [GO:0046491]		methylmalonyl-CoA epimerase activity [GO:0004493]	GO:0004493; GO:0046491
M0GNW9	unreviewed	Branched-chain amino acid ABC transporter ATP-binding protein	C456_13283	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	242	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]; L-amino acid transport [GO:0015807]	L-amino acid transport [GO:0015807]		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005524; GO:0015658; GO:0015807; GO:0016887
M0GNX3	unreviewed	Phenylacetate-CoA oxygenase, PaaI subunit	C456_13308	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	272	cytosol [GO:0005829]; phenylacetate catabolic process [GO:0010124]	phenylacetate catabolic process [GO:0010124]	cytosol [GO:0005829]		GO:0005829; GO:0010124
M0GNX5	unreviewed	Amidohydrolase	C456_13333	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	291	carboxy-lyase activity [GO:0016831]; hydrolase activity [GO:0016787]			carboxy-lyase activity [GO:0016831]; hydrolase activity [GO:0016787]	GO:0016787; GO:0016831
M0GNY0	unreviewed	Uncharacterized protein	C456_13358	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	227	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
M0GNY4	unreviewed	Sugar ABC transporter permease	C456_13383	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	288	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
M0GNZ1	unreviewed	Phosphate ABC transporter ATP-binding protein	C456_13433	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	317	membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled phosphate ion transmembrane transporter activity [GO:0015415]; phosphate ion transmembrane transport [GO:0035435]	phosphate ion transmembrane transport [GO:0035435]	membrane [GO:0016020]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled phosphate ion transmembrane transporter activity [GO:0015415]	GO:0005524; GO:0015415; GO:0016020; GO:0016887; GO:0035435
M0GNZ8	unreviewed	Dioxygenase	C456_13483	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	320	dioxygenase activity [GO:0051213]			dioxygenase activity [GO:0051213]	GO:0051213
M0GP03	unreviewed	Transcription regulator	C456_13508	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	210	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]			DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0003700
M0GP05	unreviewed	Phosphonate ABC transporter ATPase	C456_13533	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	279	membrane [GO:0016020]; ABC-type phosphonate transporter activity [GO:0015416]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		membrane [GO:0016020]	ABC-type phosphonate transporter activity [GO:0015416]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0015416; GO:0016020; GO:0016887
M0GP10	unreviewed	Methanogenesis regulatory protein FilR1 middle domain-containing protein	C456_13558	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	221					
M0GP14	unreviewed	Transcription regulator	C456_13583	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	118					
M0GP18	unreviewed	ABC-type transport system ATP-binding protein	C456_13608	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	251	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016887
M0GP23	unreviewed	2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase	C456_13633	Haloferax lucentense (strain DSM 14919 / JCM 9276 / NCIMB 13854 / Aa 2.2) (Haloferax alicantei)	215	lyase activity [GO:0016829]			lyase activity [GO:0016829]	GO:0016829
