Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
Q8DJA0	unreviewed	Tll1327 protein	tll1327	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	757	cobalamin binding [GO:0031419]; nucleotide binding [GO:0000166]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]; ribonucleoside-triphosphate reductase (thioredoxin) activity [GO:0008998]; DNA replication [GO:0006260]	DNA replication [GO:0006260]		cobalamin binding [GO:0031419]; nucleotide binding [GO:0000166]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]; ribonucleoside-triphosphate reductase (thioredoxin) activity [GO:0008998]	GO:0000166; GO:0004748; GO:0006260; GO:0008998; GO:0031419
Q8DJA2	unreviewed	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) (EC 3.6.1.41)	tll1325	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	216	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
Q8DJA4	unreviewed	Tlr1323 protein	tlr1323	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	625	cysteine-type endopeptidase activity [GO:0004197]; proteolysis [GO:0006508]	proteolysis [GO:0006508]		cysteine-type endopeptidase activity [GO:0004197]	GO:0004197; GO:0006508
Q8DJA5	unreviewed	Tsr1322 protein	tsr1322	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	49					
Q8DJA6	unreviewed	Tsr1321 protein	tsr1321	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	43					
Q8DJA7	unreviewed	Tsr1320 protein	tsr1320	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	78					
Q8DJA8	unreviewed	Branched-chain amino acid ABC transporter permease protein	tll1319	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	416	plasma membrane [GO:0005886]; branched-chain amino acid transmembrane transporter activity [GO:0015658]		plasma membrane [GO:0005886]	branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005886; GO:0015658
Q8DJA9	unreviewed	Branched-chain amino acid ABC transporter ATP-binding protein	tll1318	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	247	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0016887
Q8DJB7	unreviewed	Tll1310 protein	tll1310	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	235	membrane [GO:0016020]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]		membrane [GO:0016020]	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]	GO:0016020; GO:0016616
Q8DJB9	unreviewed	Tll1308 protein	tll1308	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	142	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJC0	unreviewed	Precorrin methylase	cobJ	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	609	methyltransferase activity [GO:0008168]; cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]	cobalamin biosynthetic process [GO:0009236]; methylation [GO:0032259]		methyltransferase activity [GO:0008168]	GO:0008168; GO:0009236; GO:0032259
Q8DJC1	unreviewed	Tlr1306 protein	tlr1306	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	119	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJC2	unreviewed	Tsr1305 protein	tsr1305	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	89	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJC6	unreviewed	Long-chain-fatty-acid CoA ligase	tll1301	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	658	long-chain fatty acid [acyl-carrier-protein] ligase activity [GO:0008922]; fatty acid elongation [GO:0030497]	fatty acid elongation [GO:0030497]		long-chain fatty acid [acyl-carrier-protein] ligase activity [GO:0008922]	GO:0008922; GO:0030497
Q8DJC7	unreviewed	Tll1300 protein	tll1300	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	148					
Q8DJC9	unreviewed	ABC transporter ATP-binding protein	tll1298	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	215	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]		ATP-binding cassette (ABC) transporter complex [GO:0043190]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]	GO:0005524; GO:0016887; GO:0042626; GO:0043190
Q8DJD0	unreviewed	Tll1297 protein	tll1297	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	389					
Q8DJD4	unreviewed	Tsl1293 protein	tsl1293	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	89	iron ion binding [GO:0005506]; iron-sulfur cluster binding [GO:0051536]; structural molecule activity [GO:0005198]; iron-sulfur cluster assembly [GO:0016226]	iron-sulfur cluster assembly [GO:0016226]		iron ion binding [GO:0005506]; iron-sulfur cluster binding [GO:0051536]; structural molecule activity [GO:0005198]	GO:0005198; GO:0005506; GO:0016226; GO:0051536
Q8DJD5	unreviewed	Tll1292 protein	tll1292	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	159	NAD(P)H dehydrogenase complex assembly [GO:0010275]	NAD(P)H dehydrogenase complex assembly [GO:0010275]			GO:0010275
Q8DJD7	unreviewed	Tlr1290 protein	tlr1290	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	462	cytoplasm [GO:0005737]; membrane [GO:0016020]; GTP binding [GO:0005525]; tRNA methylation [GO:0030488]; tRNA wobble uridine modification [GO:0002098]	tRNA methylation [GO:0030488]; tRNA wobble uridine modification [GO:0002098]	cytoplasm [GO:0005737]; membrane [GO:0016020]	GTP binding [GO:0005525]	GO:0002098; GO:0005525; GO:0005737; GO:0016020; GO:0030488
Q8DJD8	unreviewed	Tlr1289 protein	tlr1289	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	196	peroxidase activity [GO:0004601]			peroxidase activity [GO:0004601]	GO:0004601
Q8DJE1	unreviewed	Tsl1286 protein	tsl1286	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	67					
Q8DJE5	unreviewed	Tlr1280 protein	tlr1280	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	538	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJE7	unreviewed	2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	tll1278	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	269	acetylpyruvate hydrolase activity [GO:0018773]; isomerase activity [GO:0016853]; metal ion binding [GO:0046872]; carboxylic acid metabolic process [GO:0019752]	carboxylic acid metabolic process [GO:0019752]		acetylpyruvate hydrolase activity [GO:0018773]; isomerase activity [GO:0016853]; metal ion binding [GO:0046872]	GO:0016853; GO:0018773; GO:0019752; GO:0046872
Q8DJE8	unreviewed	Tll1277 protein	tll1277	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	785	catalytic activity [GO:0003824]; carbohydrate metabolic process [GO:0005975]	carbohydrate metabolic process [GO:0005975]		catalytic activity [GO:0003824]	GO:0003824; GO:0005975
Q8DJF1	unreviewed	Tlr1274 protein	tlr1274	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	552	1-alkyl-2-acetylglycerophosphocholine esterase activity [GO:0003847]; lipid catabolic process [GO:0016042]	lipid catabolic process [GO:0016042]		1-alkyl-2-acetylglycerophosphocholine esterase activity [GO:0003847]	GO:0003847; GO:0016042
Q8DJF3	unreviewed	5'-nucleotidase	tlr1272	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	319	cytoplasm [GO:0005737]; 5'-nucleotidase activity [GO:0008253]; magnesium ion binding [GO:0000287]; nucleotide binding [GO:0000166]; nucleotide metabolic process [GO:0009117]	nucleotide metabolic process [GO:0009117]	cytoplasm [GO:0005737]	5'-nucleotidase activity [GO:0008253]; magnesium ion binding [GO:0000287]; nucleotide binding [GO:0000166]	GO:0000166; GO:0000287; GO:0005737; GO:0008253; GO:0009117
Q8DJF4	unreviewed	Tlr1271 protein	tlr1271	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	624					
Q8DJF5	unreviewed	Tlr1270 protein	tlr1270	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	364					
Q8DJF6	unreviewed	Tll1269 protein	tll1269	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	165	phycobilisome [GO:0030089]; chloride ion binding [GO:0031404]; light absorption [GO:0016037]	light absorption [GO:0016037]	phycobilisome [GO:0030089]	chloride ion binding [GO:0031404]	GO:0016037; GO:0030089; GO:0031404
Q8DJF7	unreviewed	Tll1268 protein	tll1268	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	138					
Q8DJF8	unreviewed	Tlr1267 protein	tlr1267	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	124					
Q8DJF9	unreviewed	Tlr1266 protein	tlr1266	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	172	cytoplasm [GO:0005737]; protein histidine phosphatase activity [GO:0101006]		cytoplasm [GO:0005737]	protein histidine phosphatase activity [GO:0101006]	GO:0005737; GO:0101006
Q8DJG0	unreviewed	Tlr1265 protein	tlr1265	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	419					
Q8DJG1	unreviewed	Tll1264 protein	tll1264	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	326					
Q8DJG2	unreviewed	Two-component response regulator	ycf29	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	226	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	GO:0000156; GO:0000976; GO:0005829; GO:0006355; GO:0032993
Q8DJG3	unreviewed	Tsl1262 protein	tsl1262	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	92					
Q8DJG4	unreviewed	Tlr1261 protein	tlr1261	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	332	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
Q8DJG5	unreviewed	Tlr1260 protein	tlr1260	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	102					
Q8DJG6	unreviewed	Tlr1259 protein	tlr1259	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	511					
Q8DJG8	unreviewed	Tlr1257 protein	tlr1257	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	905	acetate-CoA ligase (ADP-forming) activity [GO:0043758]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]			acetate-CoA ligase (ADP-forming) activity [GO:0043758]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]	GO:0005524; GO:0016747; GO:0043758; GO:0046872
Q8DJG9	unreviewed	Tlr1256 protein	tlr1256	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	728	carbohydrate metabolic process [GO:0005975]	carbohydrate metabolic process [GO:0005975]			GO:0005975
Q8DJH0	unreviewed	Tsr1255 protein	tsr1255	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	96					
Q8DJH1	unreviewed	Tlr1254 protein	tlr1254	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	306	membrane [GO:0016020]; sphingolipid delta-4 desaturase activity [GO:0042284]; ceramide biosynthetic process [GO:0046513]	ceramide biosynthetic process [GO:0046513]	membrane [GO:0016020]	sphingolipid delta-4 desaturase activity [GO:0042284]	GO:0016020; GO:0042284; GO:0046513
Q8DJH2	unreviewed	ABC transporter ATP-binding protein	tlr1253	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	821	membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		membrane [GO:0016020]	ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0016020; GO:0016887; GO:0140359
Q8DJH3	unreviewed	Glycogen phosphorylase	tlr1252	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	317	1,4-alpha-oligoglucan phosphorylase activity [GO:0004645]; pyridoxal phosphate binding [GO:0030170]; carbohydrate metabolic process [GO:0005975]	carbohydrate metabolic process [GO:0005975]		1,4-alpha-oligoglucan phosphorylase activity [GO:0004645]; pyridoxal phosphate binding [GO:0030170]	GO:0004645; GO:0005975; GO:0030170
Q8DJH4	unreviewed	Tll1251 protein	tll1251	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	375					
Q8DJH5	unreviewed	Tlr1250 protein	tlr1250	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	351	RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]; RNA methylation [GO:0001510]	RNA methylation [GO:0001510]		RNA binding [GO:0003723]; RNA methyltransferase activity [GO:0008173]	GO:0001510; GO:0003723; GO:0008173
Q8DJH6	unreviewed	Ycf23 protein	ycf23	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	246					
Q8DJH7	unreviewed	Tsl1248 protein	tsl1248	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	83	cytoplasm [GO:0005737]		cytoplasm [GO:0005737]		GO:0005737
Q8DJH8	unreviewed	Tlr1247 protein	tlr1247	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	105					
Q8DJH9	unreviewed	Tlr1246 protein	tlr1246	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	527	membrane [GO:0016020]; porin activity [GO:0015288]; carbohydrate transport [GO:0008643]	carbohydrate transport [GO:0008643]	membrane [GO:0016020]	porin activity [GO:0015288]	GO:0008643; GO:0015288; GO:0016020
Q8DJI0	unreviewed	Single-stranded-DNA-specific exonuclease RecJ	tll1243	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	775	5'-3' exonuclease activity [GO:0008409]; nucleic acid binding [GO:0003676]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]	DNA recombination [GO:0006310]; DNA repair [GO:0006281]		5'-3' exonuclease activity [GO:0008409]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0006281; GO:0006310; GO:0008409
Q8DJI2	unreviewed	Tll1241 protein	tll1241	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	277	sulfurtransferase activity [GO:0016783]			sulfurtransferase activity [GO:0016783]	GO:0016783
Q8DJI3	unreviewed	Tlr1240 protein	tlr1240	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	490	ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; nucleic acid binding [GO:0003676]; nucleobase-containing compound metabolic process [GO:0006139]	nucleobase-containing compound metabolic process [GO:0006139]		ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0004386; GO:0005524; GO:0006139; GO:0016818
Q8DJI5	unreviewed	Tll1238 protein	tll1238	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	110					
Q8DJI7	unreviewed	Ferredoxin	tlr1236	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	108	2 iron, 2 sulfur cluster binding [GO:0051537]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]; electron transport chain [GO:0022900]	electron transport chain [GO:0022900]		2 iron, 2 sulfur cluster binding [GO:0051537]; electron transfer activity [GO:0009055]; metal ion binding [GO:0046872]	GO:0009055; GO:0022900; GO:0046872; GO:0051537
Q8DJI8	unreviewed	Tlr1235 protein	tlr1235	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	246	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJJ1	unreviewed	Tsr1232 protein	tsr1232	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	52					
Q8DJJ2	unreviewed	Tll1231 protein	tll1231	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	590	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJJ3	unreviewed	Tll1230 protein	tll1230	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	203					
Q8DJJ4	unreviewed	Tsl1229 protein	tsl1229	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	58					
Q8DJJ5	unreviewed	Phosphoglycerate mutase	tlr1228	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	204	phosphatase activity [GO:0016791]			phosphatase activity [GO:0016791]	GO:0016791
Q8DJJ7	unreviewed	Tlr1226 protein	tlr1226	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	212					
Q8DJJ8	unreviewed	Tll1225 protein	tll1225	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	139	alpha-amino acid metabolic process [GO:1901605]	alpha-amino acid metabolic process [GO:1901605]			GO:1901605
Q8DJJ9	unreviewed	Tlr1224 protein	tlr1224	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	941	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0016887
Q8DJK0	unreviewed	Tsl1223 protein	tsl1223	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	67					
Q8DJK2	unreviewed	O-succinylbenzoic acid-CoA ligase	menE	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	389	medium-chain fatty acid-CoA ligase activity [GO:0031956]; fatty acid metabolic process [GO:0006631]	fatty acid metabolic process [GO:0006631]		medium-chain fatty acid-CoA ligase activity [GO:0031956]	GO:0006631; GO:0031956
Q8DJK5	unreviewed	Tlr1218 protein	tlr1218	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	146	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJK8	unreviewed	histidine kinase (EC 2.7.13.3)	tlr1215	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	726	phosphorelay sensor kinase activity [GO:0000155]			phosphorelay sensor kinase activity [GO:0000155]	GO:0000155
Q8DJL0	unreviewed	isochorismate synthase (EC 5.4.4.2) (Isochorismate mutase)	tll1213	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	458	isochorismate synthase activity [GO:0008909]			isochorismate synthase activity [GO:0008909]	GO:0008909
Q8DJL1	unreviewed	Tsr1212 protein	tsr1212	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	94	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJL2	unreviewed	GGDEF family protein	tlr1210	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	355	plasma membrane [GO:0005886]; diguanylate cyclase activity [GO:0052621]; cell adhesion involved in single-species biofilm formation [GO:0043709]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]	cell adhesion involved in single-species biofilm formation [GO:0043709]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]	plasma membrane [GO:0005886]	diguanylate cyclase activity [GO:0052621]	GO:0005886; GO:0043709; GO:0052621; GO:1902201
Q8DJL3	unreviewed	Tlr1209 protein	tlr1209	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	187					
Q8DJL4	unreviewed	Tlr1208 protein	tlr1208	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	100	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJL6	unreviewed	LysR family transcriptional regulator	ycf30	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	346	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]			DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]	GO:0000976; GO:0003700
Q8DJL8	unreviewed	Ferrous iron transport protein A	tsl1204	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	82	transition metal ion binding [GO:0046914]			transition metal ion binding [GO:0046914]	GO:0046914
Q8DJL9	unreviewed	Tll1203 protein	tll1203	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	353	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJM0	unreviewed	Tll1202 protein	tll1202	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	408	glycosyltransferase activity [GO:0016757]			glycosyltransferase activity [GO:0016757]	GO:0016757
Q8DJM1	unreviewed	Polysaccharide biosynthetic protein	tll1201	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	427	membrane [GO:0016020]; NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; polysaccharide biosynthetic process [GO:0000271]	polysaccharide biosynthetic process [GO:0000271]	membrane [GO:0016020]	NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]	GO:0000271; GO:0016020; GO:0016616; GO:0016628; GO:0051287
Q8DJM2	unreviewed	Nucleotide sugar epimerase	tll1200	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	338					
Q8DJM3	unreviewed	Tll1199 protein	tll1199	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	786	plasma membrane [GO:0005886]; protein tyrosine kinase activity [GO:0004713]		plasma membrane [GO:0005886]	protein tyrosine kinase activity [GO:0004713]	GO:0004713; GO:0005886
Q8DJM5	unreviewed	Permease protein of oligopeptide ABC transporter	tlr1197	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	341	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
Q8DJM6	unreviewed	Tsr1196 protein	tsr1196	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	75					
Q8DJM7	unreviewed	Tll1195 protein	tll1195	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	281					
Q8DJM9	reviewed	UPF0182 protein tll1193	tll1193	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	955	extracellular region [GO:0005576]; plasma membrane [GO:0005886]		extracellular region [GO:0005576]; plasma membrane [GO:0005886]		GO:0005576; GO:0005886
Q8DJN1	unreviewed	Heat shock protein	htpG	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	642	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]			ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; unfolded protein binding [GO:0051082]	GO:0005524; GO:0016887; GO:0051082; GO:0140662
Q8DJN2	unreviewed	Tll1190 protein	tll1190	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	486	membrane [GO:0016020]; proteolysis [GO:0006508]	proteolysis [GO:0006508]	membrane [GO:0016020]		GO:0006508; GO:0016020
Q8DJN3	unreviewed	CpmA protein	cpmA	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	253	hydrolase activity [GO:0016787]; 'de novo' IMP biosynthetic process [GO:0006189]	'de novo' IMP biosynthetic process [GO:0006189]		hydrolase activity [GO:0016787]	GO:0006189; GO:0016787
Q8DJN6	reviewed	Probable phosphoketolase (EC 4.1.2.-)	tll1186	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	812	aldehyde-lyase activity [GO:0016832]; carbohydrate metabolic process [GO:0005975]	carbohydrate metabolic process [GO:0005975]		aldehyde-lyase activity [GO:0016832]	GO:0005975; GO:0016832
Q8DJN8	unreviewed	Tlr1184 protein	tlr1184	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	219	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
Q8DJP0	unreviewed	Tll1182 protein	tll1182	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	326	metalloendopeptidase activity [GO:0004222]			metalloendopeptidase activity [GO:0004222]	GO:0004222
Q8DJP3	unreviewed	Tlr1179 protein	tlr1179	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	233	DNA binding [GO:0003677]			DNA binding [GO:0003677]	GO:0003677
Q8DJP6	unreviewed	Tlr1176 protein	tlr1176	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	392	DNA binding [GO:0003677]; metal ion binding [GO:0046872]; DNA recombination [GO:0006310]; transposition [GO:0032196]	DNA recombination [GO:0006310]; transposition [GO:0032196]		DNA binding [GO:0003677]; metal ion binding [GO:0046872]	GO:0003677; GO:0006310; GO:0032196; GO:0046872
Q8DJP7	unreviewed	Tll1175 protein	tll1175	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	130	DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]	DNA transposition [GO:0006313]		DNA binding [GO:0003677]; transposase activity [GO:0004803]	GO:0003677; GO:0004803; GO:0006313
Q8DJP9	unreviewed	Tlr1173 protein	tlr1173	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	149					
Q8DJQ0	unreviewed	Tsl1172 protein	tsl1172	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	98					
Q8DJQ2	unreviewed	Tlr1170 protein	tlr1170	Thermosynechococcus vestitus (strain NIES-2133 / IAM M-273 / BP-1)	190	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
