Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
A0A2S5T7Z7	unreviewed	Ribosomal RNA small subunit methyltransferase I (EC 2.1.1.198) (16S rRNA 2'-O-ribose C1402 methyltransferase) (rRNA (cytidine-2'-O-)-methyltransferase RsmI)	rsmI C1702_03945	Caldimonas thermodepolymerans	299	cytoplasm [GO:0005737]; rRNA (cytosine-2'-O-)-methyltransferase activity [GO:0070677]		cytoplasm [GO:0005737]	rRNA (cytosine-2'-O-)-methyltransferase activity [GO:0070677]	GO:0005737; GO:0070677
A0A2S5T7Z8	unreviewed	ABC transporter substrate-binding protein (Peptide/nickel transport system substrate-binding protein)	C1702_03835 EV676_104203	Caldimonas thermodepolymerans	542	ATP-binding cassette (ABC) transporter complex [GO:0043190]; outer membrane-bounded periplasmic space [GO:0030288]; peptide transmembrane transporter activity [GO:1904680]; peptide transport [GO:0015833]	peptide transport [GO:0015833]	ATP-binding cassette (ABC) transporter complex [GO:0043190]; outer membrane-bounded periplasmic space [GO:0030288]	peptide transmembrane transporter activity [GO:1904680]	GO:0015833; GO:0030288; GO:0043190; GO:1904680
A0A2S5T7Z9	unreviewed	Branched-chain-amino-acid aminotransferase (BCAT) (EC 2.6.1.42)	ilvE C1702_03740 EV676_104185	Caldimonas thermodepolymerans	307	cytosol [GO:0005829]; branched-chain-amino-acid transaminase activity [GO:0004084]; aspartate biosynthetic process [GO:0006532]; isoleucine biosynthetic process [GO:0009097]; L-leucine biosynthetic process [GO:0009098]; L-valine biosynthetic process [GO:0009099]	aspartate biosynthetic process [GO:0006532]; isoleucine biosynthetic process [GO:0009097]; L-leucine biosynthetic process [GO:0009098]; L-valine biosynthetic process [GO:0009099]	cytosol [GO:0005829]	branched-chain-amino-acid transaminase activity [GO:0004084]	GO:0004084; GO:0005829; GO:0006532; GO:0009097; GO:0009098; GO:0009099
A0A2S5T800	unreviewed	AtuA-like ferredoxin-fold domain-containing protein	C1702_03905	Caldimonas thermodepolymerans	123					
A0A2S5T801	unreviewed	ATP-dependent DNA helicase RecG (EC 5.6.2.4)	C1702_04020	Caldimonas thermodepolymerans	689	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]	DNA recombination [GO:0006310]; DNA repair [GO:0006281]		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]	GO:0003677; GO:0003678; GO:0005524; GO:0006281; GO:0006310; GO:0016887
A0A2S5T802	unreviewed	RND transporter	C1702_03560	Caldimonas thermodepolymerans	467	plasma membrane [GO:0005886]; efflux transmembrane transporter activity [GO:0015562]		plasma membrane [GO:0005886]	efflux transmembrane transporter activity [GO:0015562]	GO:0005886; GO:0015562
A0A2S5T803	unreviewed	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17) (Queuosine biosynthesis protein QueA)	queA C1702_04025	Caldimonas thermodepolymerans	346	cytoplasm [GO:0005737]; S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity [GO:0051075]; tRNA wobble guanine modification [GO:0002099]	tRNA wobble guanine modification [GO:0002099]	cytoplasm [GO:0005737]	S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity [GO:0051075]	GO:0002099; GO:0005737; GO:0051075
A0A2S5T804	unreviewed	Benzoate membrane transport protein	C1702_03265 EV676_10490	Caldimonas thermodepolymerans	395	plasma membrane [GO:0005886]; benzoate transmembrane transporter activity [GO:0042925]		plasma membrane [GO:0005886]	benzoate transmembrane transporter activity [GO:0042925]	GO:0005886; GO:0042925
A0A2S5T805	unreviewed	Efflux pump membrane transporter	C1702_03320	Caldimonas thermodepolymerans	1047	plasma membrane [GO:0005886]; efflux transmembrane transporter activity [GO:0015562]; xenobiotic transmembrane transporter activity [GO:0042910]; response to toxic substance [GO:0009636]	response to toxic substance [GO:0009636]	plasma membrane [GO:0005886]	efflux transmembrane transporter activity [GO:0015562]; xenobiotic transmembrane transporter activity [GO:0042910]	GO:0005886; GO:0009636; GO:0015562; GO:0042910
A0A2S5T806	unreviewed	Alpha/beta hydrolase domain-containing protein	C1702_03895	Caldimonas thermodepolymerans	707					
A0A2S5T807	unreviewed	Pyrroline-5-carboxylate reductase (P5C reductase) (P5CR) (EC 1.5.1.2) (PCA reductase)	proC C1702_04000	Caldimonas thermodepolymerans	272	cytoplasm [GO:0005737]; pyrroline-5-carboxylate reductase activity [GO:0004735]; L-proline biosynthetic process [GO:0055129]	L-proline biosynthetic process [GO:0055129]	cytoplasm [GO:0005737]	pyrroline-5-carboxylate reductase activity [GO:0004735]	GO:0004735; GO:0005737; GO:0055129
A0A2S5T808	unreviewed	NADP-dependent oxidoreductase	C1702_03825 EV676_104201	Caldimonas thermodepolymerans	342	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]			oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]	GO:0016628
A0A2S5T809	unreviewed	Formate dehydrogenase subunit alpha (NAD-dependent formate dehydrogenase catalytic subunit /NAD-dependent formate dehydrogenase iron-sulfur protein)	C1702_03795 EV676_104196	Caldimonas thermodepolymerans	930	membrane [GO:0016020]; oxidoreductase complex [GO:1990204]; 4 iron, 4 sulfur cluster binding [GO:0051539]; formate dehydrogenase (NAD+) activity [GO:0008863]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; NADH dehydrogenase activity [GO:0003954]; formate metabolic process [GO:0015942]; respiratory electron transport chain [GO:0022904]	formate metabolic process [GO:0015942]; respiratory electron transport chain [GO:0022904]	membrane [GO:0016020]; oxidoreductase complex [GO:1990204]	4 iron, 4 sulfur cluster binding [GO:0051539]; formate dehydrogenase (NAD+) activity [GO:0008863]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; NADH dehydrogenase activity [GO:0003954]	GO:0003954; GO:0008863; GO:0015942; GO:0016020; GO:0022904; GO:0043546; GO:0046872; GO:0051539; GO:1990204
A0A2S5T810	unreviewed	Transporter	C1702_03960	Caldimonas thermodepolymerans	214					
A0A2S5T811	unreviewed	ABC transporter permease (Peptide/nickel transport system permease protein)	C1702_03610 EV676_104159	Caldimonas thermodepolymerans	320	plasma membrane [GO:0005886]; dipeptide transmembrane transporter activity [GO:0071916]		plasma membrane [GO:0005886]	dipeptide transmembrane transporter activity [GO:0071916]	GO:0005886; GO:0071916
A0A2S5T812	unreviewed	Glycerol acyltransferase	C1702_04070	Caldimonas thermodepolymerans	633	plasma membrane [GO:0005886]; acyltransferase activity [GO:0016746]; transmembrane transporter activity [GO:0022857]		plasma membrane [GO:0005886]	acyltransferase activity [GO:0016746]; transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0016746; GO:0022857
A0A2S5T813	unreviewed	RND transporter	C1702_03315	Caldimonas thermodepolymerans	470	plasma membrane [GO:0005886]; efflux transmembrane transporter activity [GO:0015562]		plasma membrane [GO:0005886]	efflux transmembrane transporter activity [GO:0015562]	GO:0005886; GO:0015562
A0A2S5T814	unreviewed	DUF2145 domain-containing protein	C1702_04075 EV676_104251	Caldimonas thermodepolymerans	264					
A0A2S5T815	unreviewed	Fumarylacetoacetate hydrolase	C1702_03375	Caldimonas thermodepolymerans	327	hydrolase activity [GO:0016787]			hydrolase activity [GO:0016787]	GO:0016787
A0A2S5T816	unreviewed	histidine kinase (EC 2.7.13.3)	C1702_04050	Caldimonas thermodepolymerans	780	plasma membrane [GO:0005886]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]		plasma membrane [GO:0005886]	histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]	GO:0000155; GO:0005886; GO:0009927
A0A2S5T817	unreviewed	UPF0102 protein C1702_03950	C1702_03950 EV676_104226	Caldimonas thermodepolymerans	122	endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]			endonuclease activity [GO:0004519]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0004519
A0A2S5T818	unreviewed	Putative glutamine transport system permease protein GlnP	C1702_03880 EV676_104212	Caldimonas thermodepolymerans	217	ATP-binding cassette (ABC) transporter complex [GO:0043190]; L-cystine transmembrane transporter activity [GO:0015184]		ATP-binding cassette (ABC) transporter complex [GO:0043190]	L-cystine transmembrane transporter activity [GO:0015184]	GO:0015184; GO:0043190
A0A2S5T819	unreviewed	Dipeptide ABC transporter ATP-binding protein DppD	dppD C1702_03860	Caldimonas thermodepolymerans	336	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]; transmembrane transport [GO:0055085]	peptide transport [GO:0015833]; transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0015833; GO:0016887; GO:0055085
A0A2S5T820	unreviewed	Uncharacterized protein	C1702_03670	Caldimonas thermodepolymerans	142					
A0A2S5T821	unreviewed	LysR family hydrogen peroxide-inducible transcriptional activator (LysR family transcriptional regulator)	C1702_04015 EV676_104239	Caldimonas thermodepolymerans	306	protein-DNA complex [GO:0032993]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		protein-DNA complex [GO:0032993]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0032993
A0A2S5T822	unreviewed	Uncharacterized protein DUF3108	C1702_03370 EV676_104111	Caldimonas thermodepolymerans	266					
A0A2S5T823	unreviewed	Type II and III secretion system protein	C1702_04135	Caldimonas thermodepolymerans	471	type II protein secretion system complex [GO:0015627]; protein secretion [GO:0009306]	protein secretion [GO:0009306]	type II protein secretion system complex [GO:0015627]		GO:0009306; GO:0015627
A0A2S5T824	unreviewed	Glycolate oxidase iron-sulfur subunit (EC 1.1.99.14)	C1702_03425	Caldimonas thermodepolymerans	413	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]			4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]	GO:0016491; GO:0046872; GO:0051539
A0A2S5T825	unreviewed	Collagen-like protein	C1702_04110	Caldimonas thermodepolymerans	241					
A0A2S5T826	unreviewed	Pilus assembly protein CpaB	cpaB C1702_04130 EV676_104260	Caldimonas thermodepolymerans	326					
A0A2S5T827	unreviewed	4-hydroxybenzoate octaprenyltransferase (EC 2.5.1.39) (4-HB polyprenyltransferase)	ubiA C1702_04005 EV676_104237	Caldimonas thermodepolymerans	286	plasma membrane [GO:0005886]; 4-hydroxybenzoate polyprenyltransferase activity [GO:0008412]; ubiquinone biosynthetic process [GO:0006744]	ubiquinone biosynthetic process [GO:0006744]	plasma membrane [GO:0005886]	4-hydroxybenzoate polyprenyltransferase activity [GO:0008412]	GO:0005886; GO:0006744; GO:0008412
A0A2S5T828	unreviewed	Endolytic peptidoglycan transglycosylase RlpA (EC 4.2.2.-)	rlpA C1702_03940 EV676_104224	Caldimonas thermodepolymerans	339	lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]	cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]		lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]	GO:0000270; GO:0008932; GO:0042834; GO:0071555
A0A2S5T829	unreviewed	RND transporter	C1702_03925	Caldimonas thermodepolymerans	470	plasma membrane [GO:0005886]; efflux transmembrane transporter activity [GO:0015562]		plasma membrane [GO:0005886]	efflux transmembrane transporter activity [GO:0015562]	GO:0005886; GO:0015562
A0A2S5T830	unreviewed	Ribosomal RNA large subunit methyltransferase J (EC 2.1.1.266) (23S rRNA (adenine(2030)-N6)-methyltransferase) (23S rRNA m6A2030 methyltransferase)	rlmJ C1702_04065 EV676_104249	Caldimonas thermodepolymerans	280	cytosol [GO:0005829]; 23S rRNA (adenine(2030)-N(6))-methyltransferase activity [GO:0036307]; RNA binding [GO:0003723]; rRNA base methylation [GO:0070475]	rRNA base methylation [GO:0070475]	cytosol [GO:0005829]	23S rRNA (adenine(2030)-N(6))-methyltransferase activity [GO:0036307]; RNA binding [GO:0003723]	GO:0003723; GO:0005829; GO:0036307; GO:0070475
A0A2S5T831	unreviewed	Glycolate oxidase subunit GlcE	C1702_03420	Caldimonas thermodepolymerans	363	catalytic activity [GO:0003824]; FAD binding [GO:0071949]			catalytic activity [GO:0003824]; FAD binding [GO:0071949]	GO:0003824; GO:0071949
A0A2S5T832	unreviewed	Sugar ABC transporter permease	C1702_03455	Caldimonas thermodepolymerans	260	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]		GO:0005886; GO:0055085
A0A2S5T833	unreviewed	DUF488 domain-containing protein	C1702_03720 EV676_104181	Caldimonas thermodepolymerans	131					
A0A2S5T834	unreviewed	Uncharacterized protein	C1702_04165	Caldimonas thermodepolymerans	89					
A0A2S5T835	unreviewed	Methionine synthase (EC 2.1.1.13) (5-methyltetrahydrofolate--homocysteine methyltransferase)	C1702_03335	Caldimonas thermodepolymerans	912	cytosol [GO:0005829]; cobalamin binding [GO:0031419]; methionine synthase activity [GO:0008705]; zinc ion binding [GO:0008270]; homocysteine metabolic process [GO:0050667]; methylation [GO:0032259]; tetrahydrofolate metabolic process [GO:0046653]	homocysteine metabolic process [GO:0050667]; methylation [GO:0032259]; tetrahydrofolate metabolic process [GO:0046653]	cytosol [GO:0005829]	cobalamin binding [GO:0031419]; methionine synthase activity [GO:0008705]; zinc ion binding [GO:0008270]	GO:0005829; GO:0008270; GO:0008705; GO:0031419; GO:0032259; GO:0046653; GO:0050667
A0A2S5T836	unreviewed	Glyoxalase	C1702_03490 EV676_104135	Caldimonas thermodepolymerans	127					
A0A2S5T837	unreviewed	ArsR family transcriptional regulator (AsnC family transcriptional regulator)	C1702_03990 EV676_104234	Caldimonas thermodepolymerans	160	cytosol [GO:0005829]; sequence-specific DNA binding [GO:0043565]; regulation of DNA-templated transcription [GO:0006355]; response to amino acid [GO:0043200]	regulation of DNA-templated transcription [GO:0006355]; response to amino acid [GO:0043200]	cytosol [GO:0005829]	sequence-specific DNA binding [GO:0043565]	GO:0005829; GO:0006355; GO:0043200; GO:0043565
A0A2S5T838	unreviewed	DNA-binding response regulator (LuxR family two component transcriptional regulator)	C1702_04055 EV676_104247	Caldimonas thermodepolymerans	226	DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]		DNA binding [GO:0003677]	GO:0000160; GO:0003677; GO:0006355
A0A2S5T839	unreviewed	Crp/Fnr family transcriptional regulator (Cyclic nucleotide-binding protein)	C1702_03975 EV676_104231	Caldimonas thermodepolymerans	217	cytosol [GO:0005829]; DNA-binding transcription factor activity [GO:0003700]		cytosol [GO:0005829]	DNA-binding transcription factor activity [GO:0003700]	GO:0003700; GO:0005829
A0A2S5T840	unreviewed	Glycerol kinase (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase) (Glycerokinase) (GK)	glpK C1702_03485	Caldimonas thermodepolymerans	497	cytosol [GO:0005829]; ATP binding [GO:0005524]; glycerol kinase activity [GO:0004370]; glycerol catabolic process [GO:0019563]; glycerol-3-phosphate metabolic process [GO:0006072]	glycerol catabolic process [GO:0019563]; glycerol-3-phosphate metabolic process [GO:0006072]	cytosol [GO:0005829]	ATP binding [GO:0005524]; glycerol kinase activity [GO:0004370]	GO:0004370; GO:0005524; GO:0005829; GO:0006072; GO:0019563
A0A2S5T841	unreviewed	DUF4440 domain-containing protein (Ketosteroid isomerase-like protein)	C1702_03770 EV676_104191	Caldimonas thermodepolymerans	145	isomerase activity [GO:0016853]			isomerase activity [GO:0016853]	GO:0016853
A0A2S5T842	unreviewed	LysR family transcriptional regulator	C1702_03915	Caldimonas thermodepolymerans	304	cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		cytosol [GO:0005829]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0005829
A0A2S5T843	unreviewed	Bifunctional protein PutA [Includes: Proline dehydrogenase (EC 1.5.5.2) (Proline oxidase); Delta-1-pyrroline-5-carboxylate dehydrogenase (P5C dehydrogenase) (EC 1.2.1.88) (L-glutamate gamma-semialdehyde dehydrogenase)]	C1702_03995	Caldimonas thermodepolymerans	989	cytoplasmic side of plasma membrane [GO:0009898]; 1-pyrroline-5-carboxylate dehydrogenase activity [GO:0003842]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; proline dehydrogenase activity [GO:0004657]; proline biosynthetic process [GO:0006561]; proline catabolic process to glutamate [GO:0010133]	proline biosynthetic process [GO:0006561]; proline catabolic process to glutamate [GO:0010133]	cytoplasmic side of plasma membrane [GO:0009898]	1-pyrroline-5-carboxylate dehydrogenase activity [GO:0003842]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; proline dehydrogenase activity [GO:0004657]	GO:0003677; GO:0003700; GO:0003842; GO:0004657; GO:0006561; GO:0009898; GO:0010133
A0A2S5T844	unreviewed	Amidase	C1702_03540	Caldimonas thermodepolymerans	463	catalytic activity [GO:0003824]			catalytic activity [GO:0003824]	GO:0003824
A0A2S5T845	unreviewed	Adhesin	C1702_04045	Caldimonas thermodepolymerans	411					
A0A2S5T846	unreviewed	Pilus assembly protein TadE	C1702_04125	Caldimonas thermodepolymerans	170					
A0A2S5T847	unreviewed	NADH-quinone oxidoreductase subunit F	C1702_03790	Caldimonas thermodepolymerans	572	4 iron, 4 sulfur cluster binding [GO:0051539]; FMN binding [GO:0010181]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]			4 iron, 4 sulfur cluster binding [GO:0051539]; FMN binding [GO:0010181]; metal ion binding [GO:0046872]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]	GO:0008137; GO:0010181; GO:0046872; GO:0051539
A0A2S5T848	unreviewed	Flp family type IVb pilin (Pilus assembly protein Flp/PilA)	C1702_04115 EV676_104257	Caldimonas thermodepolymerans	53	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A2S5T849	unreviewed	Uncharacterized protein	C1702_04030	Caldimonas thermodepolymerans	549					
A0A2S5T850	unreviewed	Glutaminase (EC 3.5.1.2)	glsA C1702_03590 EV676_104155	Caldimonas thermodepolymerans	304	glutaminase activity [GO:0004359]; glutamate biosynthetic process [GO:0006537]; glutamine catabolic process [GO:0006543]	glutamate biosynthetic process [GO:0006537]; glutamine catabolic process [GO:0006543]		glutaminase activity [GO:0004359]	GO:0004359; GO:0006537; GO:0006543
A0A2S5T851	unreviewed	Uncharacterized protein	C1702_01815	Caldimonas thermodepolymerans	85					
A0A2S5T852	unreviewed	Lipoprotein	C1702_01820 EV676_10712	Caldimonas thermodepolymerans	86					
A0A2S5T853	unreviewed	Acyl-CoA dehydrogenase	C1702_03840 EV676_104204	Caldimonas thermodepolymerans	412	flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]			flavin adenine dinucleotide binding [GO:0050660]; oxidoreductase activity, acting on the CH-CH group of donors [GO:0016627]	GO:0016627; GO:0050660
A0A2S5T854	unreviewed	Tetratricopeptide repeat protein 38	C1702_03535	Caldimonas thermodepolymerans	446					
A0A2S5T855	unreviewed	ATP-binding protein Uup (EC 3.6.1.-)	uup C1702_03250	Caldimonas thermodepolymerans	625	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; ribosome binding [GO:0043022]; DNA repair [GO:0006281]	DNA repair [GO:0006281]	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; ribosome binding [GO:0043022]	GO:0003677; GO:0005524; GO:0005737; GO:0005886; GO:0006281; GO:0016887; GO:0043022
A0A2S5T856	unreviewed	WD40 repeat protein	C1702_01790	Caldimonas thermodepolymerans	395					
A0A2S5T857	unreviewed	Secreted protein	C1702_04100	Caldimonas thermodepolymerans	125					
A0A2S5T858	unreviewed	Two-component system response regulator CreB	C1702_03110	Caldimonas thermodepolymerans	238	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	regulation of DNA-templated transcription [GO:0006355]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	GO:0000156; GO:0000976; GO:0005829; GO:0006355; GO:0032993
A0A2S5T859	unreviewed	Uncharacterized protein	C1702_04080 EV676_104252	Caldimonas thermodepolymerans	144					
A0A2S5T860	unreviewed	ABC transporter substrate-binding protein (Tripartite-type tricarboxylate transporter receptor subunit TctC)	C1702_03900 EV676_104216	Caldimonas thermodepolymerans	324					
A0A2S5T861	unreviewed	Catechol 2,3-dioxygenase-like lactoylglutathione lyase family enzyme (Glyoxalase)	C1702_01870 EV676_10717	Caldimonas thermodepolymerans	138	lyase activity [GO:0016829]			lyase activity [GO:0016829]	GO:0016829
A0A2S5T862	unreviewed	Roadblock/LAMTOR2 domain-containing protein	C1702_03650 EV676_104167	Caldimonas thermodepolymerans	134					
A0A2S5T863	unreviewed	Uncharacterized protein	C1702_01845	Caldimonas thermodepolymerans	69					
A0A2S5T864	unreviewed	Twin-arginine translocation pathway signal	C1702_03585	Caldimonas thermodepolymerans	324					
A0A2S5T865	unreviewed	Aliphatic sulfonate ABC transporter permease SsuC (Sulfonate transport system permease protein)	C1702_01875 EV676_10718	Caldimonas thermodepolymerans	269	plasma membrane [GO:0005886]; alkanesulfonate transmembrane transport [GO:0042918]	alkanesulfonate transmembrane transport [GO:0042918]	plasma membrane [GO:0005886]		GO:0005886; GO:0042918
A0A2S5T866	unreviewed	Cystine ABC transporter substrate-binding protein	C1702_03885	Caldimonas thermodepolymerans	253	membrane [GO:0016020]; ligand-gated monoatomic ion channel activity [GO:0015276]		membrane [GO:0016020]	ligand-gated monoatomic ion channel activity [GO:0015276]	GO:0015276; GO:0016020
A0A2S5T867	unreviewed	Flp pilus assembly protein TadD	C1702_04160 EV676_104266	Caldimonas thermodepolymerans	281	identical protein binding [GO:0042802]			identical protein binding [GO:0042802]	GO:0042802
A0A2S5T868	unreviewed	Glycine/betaine ABC transporter permease	C1702_03700	Caldimonas thermodepolymerans	505	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]		plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0022857
A0A2S5T869	unreviewed	DUF72 domain-containing protein	C1702_01925	Caldimonas thermodepolymerans	268					
A0A2S5T870	unreviewed	Phosphoheptose isomerase (EC 5.3.1.28) (Sedoheptulose 7-phosphate isomerase)	gmhA C1702_03955	Caldimonas thermodepolymerans	198	cytoplasm [GO:0005737]; carbohydrate derivative binding [GO:0097367]; D-sedoheptulose 7-phosphate isomerase activity [GO:0008968]; zinc ion binding [GO:0008270]; carbohydrate metabolic process [GO:0005975]; D-glycero-D-manno-heptose 7-phosphate biosynthetic process [GO:2001061]	carbohydrate metabolic process [GO:0005975]; D-glycero-D-manno-heptose 7-phosphate biosynthetic process [GO:2001061]	cytoplasm [GO:0005737]	carbohydrate derivative binding [GO:0097367]; D-sedoheptulose 7-phosphate isomerase activity [GO:0008968]; zinc ion binding [GO:0008270]	GO:0005737; GO:0005975; GO:0008270; GO:0008968; GO:0097367; GO:2001061
A0A2S5T871	unreviewed	MFS transporter	C1702_03820 EV676_104200	Caldimonas thermodepolymerans	409	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]		plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0022857
A0A2S5T872	unreviewed	Sulfate ABC transporter ATP-binding protein	C1702_01920	Caldimonas thermodepolymerans	343	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type sulfate transporter activity [GO:0015419]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		ATP-binding cassette (ABC) transporter complex [GO:0043190]	ABC-type sulfate transporter activity [GO:0015419]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0015419; GO:0016887; GO:0043190
A0A2S5T873	unreviewed	Chemotaxis protein CheA (EC 2.7.13.3)	C1702_03640	Caldimonas thermodepolymerans	945	phosphorelay sensor kinase activity [GO:0000155]; chemotaxis [GO:0006935]	chemotaxis [GO:0006935]		phosphorelay sensor kinase activity [GO:0000155]	GO:0000155; GO:0006935
A0A2S5T874	unreviewed	Uncharacterized protein	C1702_01810 EV676_10710	Caldimonas thermodepolymerans	66	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
A0A2S5T875	unreviewed	Sulfate-binding protein	C1702_01900 EV676_10723	Caldimonas thermodepolymerans	337	periplasmic space [GO:0042597]; molecular carrier activity [GO:0140104]; sulfate transmembrane transport [GO:1902358]	sulfate transmembrane transport [GO:1902358]	periplasmic space [GO:0042597]	molecular carrier activity [GO:0140104]	GO:0042597; GO:0140104; GO:1902358
A0A2S5T876	unreviewed	Pilus assembly protein CpaE	C1702_04140 EV676_104262	Caldimonas thermodepolymerans	405	cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; negative regulation of cell division [GO:0051782]; phosphorelay signal transduction system [GO:0000160]	negative regulation of cell division [GO:0051782]; phosphorelay signal transduction system [GO:0000160]	cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0000160; GO:0005524; GO:0005829; GO:0009898; GO:0016887; GO:0051782
A0A2S5T877	unreviewed	ABC transporter	C1702_03645	Caldimonas thermodepolymerans	498	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		plasma membrane [GO:0005886]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0016887
A0A2S5T878	unreviewed	C4-dicarboxylate ABC transporter substrate-binding protein	C1702_03750	Caldimonas thermodepolymerans	455					
A0A2S5T879	unreviewed	DNA repair protein RadA	radA C1702_03695	Caldimonas thermodepolymerans	452	cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP-dependent DNA damage sensor activity [GO:0140664]; damaged DNA binding [GO:0003684]; hydrolase activity [GO:0016787]; zinc ion binding [GO:0008270]; recombinational repair [GO:0000725]	recombinational repair [GO:0000725]	cytosol [GO:0005829]	ATP binding [GO:0005524]; ATP-dependent DNA damage sensor activity [GO:0140664]; damaged DNA binding [GO:0003684]; hydrolase activity [GO:0016787]; zinc ion binding [GO:0008270]	GO:0000725; GO:0003684; GO:0005524; GO:0005829; GO:0008270; GO:0016787; GO:0140664
A0A2S5T880	unreviewed	Uncharacterized protein	C1702_01795	Caldimonas thermodepolymerans	65	membrane [GO:0016020]		membrane [GO:0016020]		GO:0016020
